"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-27 11:30:00",84998,0.2491334,8.692417E-05,0.19793,48.53021,0.3438767,0.0002076584,0.39539,46.96985
"2020-04-27 12:00:00",84999,0.2479467,0.0008864644,0.1979766,48.93395,0.3436833,0.000405034,0.39478,46.9892
"2020-04-27 12:30:00",85000,0.2469167,0.0001002736,0.19805,49.27518,0.34376,0.0003147465,0.3948367,47.02008
"2020-04-27 13:00:00",85001,0.2468933,0.0001062457,0.1982567,49.62106,0.34322,0.0002103921,0.3946733,47.07716
"2020-04-27 13:30:00",85002,0.2467633,0.0002613868,0.1985233,49.96524,0.3432267,0.0002159167,0.39455,47.14883
"2020-04-27 14:00:00",85003,0.2461166,0.0001002751,0.19885,50.30412,0.3427534,0.0003630692,0.3945133,47.22853
"2020-04-27 14:30:00",85004,0.24609,0.0001135742,0.1991233,50.70269,0.3425667,0.0002211025,0.3945633,47.31515
"2020-04-27 15:00:00",85005,0.2453866,0.0001927611,0.1994267,51.13796,0.34237,0.000374298,0.3943834,47.42065
"2020-04-27 15:30:00",85006,0.24532,9.798125E-05,0.1998167,51.58163,0.34188,0.0002135418,0.39465,47.5421
"2020-04-27 16:00:00",85007,0.24527,0.0001129916,0.2003467,51.99261,0.34187,0.000203554,0.3947033,47.65306
"2020-04-27 16:30:00",85008,0.2445367,0.0001601742,0.2007567,52.37059,0.3416567,0.0003791957,0.3949233,47.76949
"2020-04-27 17:00:00",85009,0.24458,0.0002773696,0.20111,52.66505,0.3411567,0.0002108483,0.3951667,47.88702
"2020-04-27 17:30:00",85010,0.2444533,0.0001087319,0.2014867,52.89301,0.3411367,0.0002121113,0.3954666,47.99288
"2020-04-27 18:00:00",85011,0.2444367,9.481135E-05,0.20187,53.01164,0.34111,0.0002134707,0.39587,48.11946
"2020-04-27 18:30:00",85012,0.2444,0.0001095464,0.20225,53.00423,0.3410967,0.0002228409,0.3962301,48.22668
"2020-04-27 19:00:00",85013,0.2443766,0.0001174281,0.2024833,52.89203,0.34107,0.0001968992,0.3968233,48.33648
"2020-04-27 19:30:00",85014,0.2447433,0.0003963904,0.2028133,52.76536,0.3410733,0.0002174663,0.3966967,48.43476
"2020-04-27 20:00:00",85015,0.2446366,0.000373709,0.2030233,52.55943,0.3410467,0.0002305595,0.39715,48.52071
"2020-04-27 20:30:00",85016,0.2451633,0.0003439788,0.2031267,52.27992,0.3410134,0.0002124985,0.3975967,48.59973
"2020-04-27 21:00:00",85017,0.24651,0.0002211339,0.2031233,51.93965,0.3403701,0.0003174354,0.39786,48.67594
"2020-04-27 21:30:00",85018,0.2465533,0.0001087319,0.20308,51.55375,0.3408534,0.0003148878,0.3981866,48.74107
"2020-04-27 22:00:00",85019,0.24656,0.0001143115,0.2027933,51.18876,0.3409534,0.0002276476,0.3987167,48.78819
"2020-04-27 22:30:00",85020,0.24657,0.0001187454,0.2026266,50.89052,0.34094,0.0002332415,0.3989733,48.82942
