year,event_id,strip,pair,treatment,irrigation_start,irrigation_end,applied_irrigation_gal_strip,comparison_eligible,ineligibility_reason,baseline_profile_water_gal_strip,upper_retained_water_gal_strip,available_storage_gal_strip,baseline_above_upper_retained_gal_strip,applied_minus_available_storage_gal_strip,estimated_water_not_retained_gal_strip,applied_fraction_of_available_storage,irrigation_exceeds_available_storage,zone_area_method,represented_profile,interpretation,event_duration_hours,avg_flow_gph_strip,avg_flow_gpm_strip,avg_flow_gpm_group,start_flow_gpm,end_flow_gpm,flow_allocation_fraction,notes,top_earliest_arrival_time,top_earliest_arrival_delay_hr,top_6in_arrival_time,top_6in_arrival_delay_hr,top_all_depths_arrived,top_all_depths_arrival_time,top_all_depths_arrival_delay_hr,middle_earliest_arrival_time,middle_earliest_arrival_delay_hr,middle_6in_arrival_time,middle_6in_arrival_delay_hr,middle_all_depths_arrived,middle_all_depths_arrival_time,middle_all_depths_arrival_delay_hr,bottom_earliest_arrival_time,bottom_earliest_arrival_delay_hr,bottom_6in_arrival_time,bottom_6in_arrival_delay_hr,bottom_all_depths_arrived,bottom_all_depths_arrival_time,bottom_all_depths_arrival_delay_hr,modeled_hours_to_50pct_available_storage,modeled_time_50pct_available_storage,50pct_threshold_before_irrigation_end,modeled_hours_to_80pct_available_storage,modeled_time_80pct_available_storage,80pct_threshold_before_irrigation_end,modeled_hours_to_90pct_available_storage,modeled_time_90pct_available_storage,90pct_threshold_before_irrigation_end,modeled_hours_to_100pct_available_storage,modeled_time_100pct_available_storage,100pct_threshold_before_irrigation_end,applied_gal_at_top_earliest_arrival,applied_fraction_at_top_earliest_arrival,applied_gal_at_middle_earliest_arrival,applied_fraction_at_middle_earliest_arrival,applied_gal_at_bottom_earliest_arrival,applied_fraction_at_bottom_earliest_arrival,candidate_inspection_alert_time,candidate_alert_available,candidate_alert_before_irrigation_end,runtime_after_candidate_alert_hr,applied_after_candidate_alert_gal,runtime_after_modeled_full_storage_hr,applied_after_modeled_full_storage_gal,max_avg_flow_gph_to_fit_available_storage_at_actual_duration,modeled_avg_flow_reduction_gph_needed_at_actual_duration,modeled_avg_flow_reduction_fraction_needed_at_actual_duration,alert_basis,flow_model_caveat
2024,2024-07-11_S3_S4_d29231ea,S3,S3_S4,biochar,2024-07-11 10:01:00,2024-07-11 17:39:00,46550.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.63,6098.3,101.6,203.3,210.0,200.0,1.0,"Jerry and I removed 6"" sensor from S4B on Friday afternoon. Will replace sensor on 7/13/24.",2024-07-11 11:30:00,1.48,2024-07-11 11:30:00,1.48,True,2024-07-11 12:15:00,2.23,2024-07-11 18:00:00,7.98,2024-07-11 18:00:00,7.98,True,2024-07-11 18:00:00,7.98,2024-07-11 11:45:00,1.73,2024-07-11 11:45:00,1.73,True,2024-07-11 12:15:00,2.23,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-07-11_S3_S4_d29231ea,S4,S3_S4,control,2024-07-11 10:01:00,2024-07-11 17:39:00,46550.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.63,6098.3,101.6,203.3,210.0,200.0,1.0,"Jerry and I removed 6"" sensor from S4B on Friday afternoon. Will replace sensor on 7/13/24.",2024-07-11 10:30:00,0.48,2024-07-11 10:30:00,0.48,True,2024-07-11 10:30:00,0.48,2024-07-11 13:15:00,3.23,2024-07-11 13:15:00,3.23,True,2024-07-11 14:15:00,4.23,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-07-20_S1_S2_6d735351,S1,S1_S2,biochar,2024-07-20 08:54:00,2024-07-20 17:43:00,55550.0,True,,32287.18,76557.57,44270.39,0.0,11279.61,11279.61,1.25,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.82,6300.6,105.0,210.0,225.0,200.0,1.0,,2024-07-20 09:30:00,0.6,2024-07-20 09:30:00,0.6,True,2024-07-20 09:30:00,0.6,2024-07-20 12:30:00,3.6,2024-07-20 12:30:00,3.6,True,2024-07-20 15:30:00,6.6,2024-07-20 13:15:00,4.35,2024-07-20 13:15:00,4.35,True,2024-07-20 18:30:00,9.6,3.51,2024-07-20 12:24:47.478335396,True,5.62,2024-07-20 14:31:15.965336636,True,6.32,2024-07-20 15:13:25.461003712,True,7.03,2024-07-20 15:55:34.956670792,True,3780.36,0.09,22682.16,0.51,27407.61,0.62,2024-07-20 14:31:15.965336576,True,True,3.2,20133.98,1.79,11279.9,5021.2,1279.4,0.2,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-07-20_S1_S2_6d735351,S2,S1_S2,control,2024-07-20 08:54:00,2024-07-20 17:43:00,55550.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.82,6300.6,105.0,210.0,225.0,200.0,1.0,,2024-07-20 10:15:00,1.35,2024-07-20 10:15:00,1.35,False,,,2024-07-20 10:00:00,1.1,2024-07-20 10:15:00,1.35,True,2024-07-20 10:15:00,1.35,2024-07-20 12:45:00,3.85,2024-07-20 13:00:00,4.1,True,2024-07-20 13:00:00,4.1,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-07-26_S3_S4_fd133a4c,S3,S3_S4,biochar,2024-07-26 19:02:00,2024-07-27 07:21:00,71850.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,12.32,5833.6,97.2,194.5,200.0,190.0,1.0,Watered overnight.,2024-07-26 19:45:00,0.72,2024-07-26 20:00:00,0.97,True,2024-07-26 20:45:00,1.72,2024-07-27 03:00:00,7.97,2024-07-27 03:00:00,7.97,True,2024-07-27 03:15:00,8.22,2024-07-26 21:00:00,1.97,2024-07-26 21:00:00,1.97,True,2024-07-26 22:15:00,3.22,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-07-26_S3_S4_fd133a4c,S4,S3_S4,control,2024-07-26 19:02:00,2024-07-27 07:21:00,71850.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,12.32,5833.6,97.2,194.5,200.0,190.0,1.0,Watered overnight.,2024-07-26 19:45:00,0.72,2024-07-26 19:45:00,0.72,True,2024-07-26 19:45:00,0.72,2024-07-26 23:45:00,4.72,2024-07-26 23:45:00,4.72,True,2024-07-27 03:15:00,8.22,2024-07-27 08:00:00,12.97,2024-07-27 08:00:00,12.97,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-08-09_S3_S4_fd100e26,S3,S3_S4,biochar,2024-08-09 08:45:00,2024-08-09 15:50:00,46900.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.08,6621.2,110.4,220.7,200.0,250.0,1.0,,2024-08-09 09:30:00,0.75,2024-08-09 09:30:00,0.75,True,2024-08-09 09:45:00,1.0,2024-08-09 16:45:00,8.0,2024-08-09 17:00:00,8.25,True,2024-08-09 17:00:00,8.25,2024-08-09 10:45:00,2.0,2024-08-09 10:45:00,2.0,True,2024-08-09 11:30:00,2.75,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-08-09_S3_S4_fd100e26,S4,S3_S4,control,2024-08-09 08:45:00,2024-08-09 15:50:00,46900.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.08,6621.2,110.4,220.7,200.0,250.0,1.0,,2024-08-09 09:30:00,0.75,2024-08-09 09:30:00,0.75,True,2024-08-09 09:30:00,0.75,2024-08-09 13:15:00,4.5,2024-08-09 13:15:00,4.5,True,2024-08-09 14:15:00,5.5,2024-08-09 16:15:00,7.5,2024-08-09 16:15:00,7.5,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-08-10_S1_S2_de427086,S1,S1_S2,biochar,2024-08-10 08:50:00,2024-08-10 20:38:00,84700.0,True,,40600.79,76557.57,35956.78,0.0,48743.22,48743.22,2.36,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,11.8,7178.0,119.6,239.3,240.0,240.0,1.0,,2024-08-10 09:15:00,0.42,2024-08-10 09:15:00,0.42,True,2024-08-10 09:15:00,0.42,2024-08-10 12:00:00,3.17,2024-08-10 12:00:00,3.17,True,2024-08-10 15:00:00,6.17,2024-08-10 16:00:00,7.17,2024-08-10 16:00:00,7.17,True,2024-08-10 18:45:00,9.92,2.5,2024-08-10 11:20:16.746168848,True,4.01,2024-08-10 12:50:26.793870159,True,4.51,2024-08-10 13:20:30.143103929,True,5.01,2024-08-10 13:50:33.492337696,True,2990.83,0.08,22730.33,0.63,51442.33,1.43,2024-08-10 16:00:00.000000000,True,True,4.63,33258.07,6.79,48743.62,3047.18,4130.82,0.58,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-08-10_S1_S2_de427086,S2,S1_S2,control,2024-08-10 08:50:00,2024-08-10 20:38:00,84700.0,True,,25225.05,74231.44,49006.39,0.0,35693.61,35693.61,1.73,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,11.8,7178.0,119.6,239.3,240.0,240.0,1.0,,2024-08-10 10:15:00,1.42,2024-08-10 10:15:00,1.42,True,2024-08-10 10:15:00,1.42,2024-08-10 09:45:00,0.92,2024-08-10 09:45:00,0.92,True,2024-08-10 09:45:00,0.92,2024-08-10 11:30:00,2.67,2024-08-10 11:45:00,2.92,True,2024-08-10 11:45:00,2.92,3.41,2024-08-10 12:14:49.147673446,True,5.46,2024-08-10 14:17:42.636277515,True,6.14,2024-08-10 14:58:40.465812202,True,6.83,2024-08-10 15:39:38.295346893,True,10168.83,0.21,6579.83,0.13,19141.33,0.39,2024-08-10 14:17:42.636277504,True,True,6.34,45495.29,4.97,35694.01,4153.08,3024.92,0.42,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-08-23_S3_S4_0b64e5f5,S3,S3_S4,biochar,2024-08-23 09:32:00,2024-08-23 15:04:00,30150.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,5.53,5448.8,90.8,181.6,200.0,175.0,1.0,,2024-08-23 10:30:00,0.97,2024-08-23 10:30:00,0.97,True,2024-08-23 10:45:00,1.22,2024-08-23 17:30:00,7.97,2024-08-23 17:30:00,7.97,True,2024-08-23 17:30:00,7.97,2024-08-23 11:15:00,1.72,2024-08-23 11:15:00,1.72,True,2024-08-23 11:45:00,2.22,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-08-23_S3_S4_0b64e5f5,S4,S3_S4,control,2024-08-23 09:32:00,2024-08-23 15:04:00,30150.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,5.53,5448.8,90.8,181.6,200.0,175.0,1.0,,2024-08-23 10:15:00,0.72,2024-08-23 10:15:00,0.72,True,2024-08-23 10:15:00,0.72,2024-08-23 13:45:00,4.22,2024-08-23 13:45:00,4.22,True,2024-08-23 15:30:00,5.97,2024-08-23 22:00:00,12.47,2024-08-23 22:00:00,12.47,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-09-06_S3_S4_9e0ce675,S3,S3_S4,biochar,2024-09-06 09:33:00,2024-09-06 16:29:00,48950.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.93,7060.1,117.7,235.3,190.0,245.0,1.0,,2024-09-06 10:30:00,0.95,2024-09-06 10:30:00,0.95,True,2024-09-06 10:45:00,1.2,2024-09-06 17:30:00,7.95,2024-09-06 17:30:00,7.95,True,2024-09-06 17:30:00,7.95,2024-09-06 11:15:00,1.7,2024-09-06 11:15:00,1.7,True,2024-09-06 11:45:00,2.2,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-09-06_S3_S4_9e0ce675,S4,S3_S4,control,2024-09-06 09:33:00,2024-09-06 16:29:00,48950.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.93,7060.1,117.7,235.3,190.0,245.0,1.0,,2024-09-06 10:15:00,0.7,2024-09-06 10:15:00,0.7,True,2024-09-06 10:15:00,0.7,2024-09-06 13:00:00,3.45,2024-09-06 13:00:00,3.45,True,2024-09-06 13:45:00,4.2,2024-09-06 15:15:00,5.7,2024-09-06 15:15:00,5.7,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-09-07_S1_S2_b15b9a0a,S1,S1_S2,biochar,2024-09-07 08:23:00,2024-09-07 16:16:00,53000.0,True,,44290.96,76557.57,32266.62,0.0,20733.38,20733.38,1.64,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.88,6723.0,112.1,224.1,190.0,210.0,1.0,,2024-09-07 08:45:00,0.37,2024-09-07 08:45:00,0.37,True,2024-09-07 09:00:00,0.62,2024-09-07 12:00:00,3.62,2024-09-07 12:00:00,3.62,True,2024-09-07 13:45:00,5.37,2024-09-07 16:45:00,8.37,2024-09-07 18:00:00,9.62,True,2024-09-07 18:00:00,9.62,2.4,2024-09-07 10:46:58.987951807,True,3.84,2024-09-07 12:13:22.380722890,True,4.32,2024-09-07 12:42:10.178313254,True,4.8,2024-09-07 13:10:57.975903614,True,2465.1,0.08,24314.85,0.75,56249.1,1.74,2024-09-07 16:45:00.000000000,True,False,,,3.08,20733.03,4093.03,2629.97,0.39,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-09-07_S1_S2_b15b9a0a,S2,S1_S2,control,2024-09-07 08:23:00,2024-09-07 16:16:00,53000.0,True,,29224.42,74231.44,45007.02,0.0,7992.98,7992.98,1.18,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.88,6723.0,112.1,224.1,190.0,210.0,1.0,,2024-09-07 09:45:00,1.37,2024-09-07 09:45:00,1.37,True,2024-09-07 09:45:00,1.37,2024-09-07 09:30:00,1.12,2024-09-07 09:30:00,1.12,True,2024-09-07 09:30:00,1.12,2024-09-07 11:30:00,3.12,2024-09-07 11:45:00,3.37,True,2024-09-07 11:45:00,3.37,3.35,2024-09-07 11:43:50.072289158,True,5.36,2024-09-07 13:44:20.115662652,True,6.03,2024-09-07 14:24:30.130120480,True,6.69,2024-09-07 15:04:40.144578313,True,9188.1,0.2,7507.35,0.17,20953.35,0.47,2024-09-07 13:44:20.115662592,True,True,2.53,16994.03,1.19,7992.63,5709.16,1013.84,0.15,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-09-20_S3_S4_032d9e33,S3,S3_S4,biochar,2024-09-20 14:27:00,2024-09-20 17:52:00,16450.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,3.42,4814.6,80.2,160.5,190.0,200.0,1.0,Had issues with linear which forced me to interupt watering session.,2024-09-20 15:15:00,0.8,2024-09-20 15:15:00,0.8,True,2024-09-20 15:30:00,1.05,2024-09-20 23:00:00,8.55,2024-09-20 23:00:00,8.55,True,2024-09-20 23:15:00,8.8,2024-09-20 17:00:00,2.55,2024-09-20 17:00:00,2.55,True,2024-09-20 17:45:00,3.3,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-09-20_S3_S4_032d9e33,S4,S3_S4,control,2024-09-20 14:27:00,2024-09-20 17:52:00,16450.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,3.42,4814.6,80.2,160.5,190.0,200.0,1.0,Had issues with linear which forced me to interupt watering session.,2024-09-20 15:15:00,0.8,2024-09-20 15:15:00,0.8,True,2024-09-20 16:00:00,1.55,,,,,False,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-10-04_S3_S4_bf53dc9a,S3,S3_S4,biochar,2024-10-04 11:55:00,2024-10-04 18:02:00,47200.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.12,7716.6,128.6,257.2,250.0,250.0,1.0,,2024-10-04 12:30:00,0.58,2024-10-04 12:30:00,0.58,True,2024-10-04 12:45:00,0.83,2024-10-04 19:30:00,7.58,2024-10-04 19:30:00,7.58,True,2024-10-04 19:45:00,7.83,2024-10-04 13:30:00,1.58,2024-10-04 13:30:00,1.58,True,2024-10-04 14:00:00,2.08,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-10-04_S3_S4_bf53dc9a,S4,S3_S4,control,2024-10-04 11:55:00,2024-10-04 18:02:00,47200.0,True,,30089.58,68363.11,38273.53,0.0,8926.47,8926.47,1.23,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.12,7716.6,128.6,257.2,250.0,250.0,1.0,,2024-10-04 12:30:00,0.58,2024-10-04 12:30:00,0.58,True,2024-10-04 12:30:00,0.58,2024-10-04 14:45:00,2.83,2024-10-04 14:45:00,2.83,True,2024-10-04 15:45:00,3.83,2024-10-04 16:15:00,4.33,2024-10-04 16:15:00,4.33,True,2024-10-04 19:00:00,7.08,2.48,2024-10-04 14:23:47.811989737,True,3.97,2024-10-04 15:53:04.499183578,True,4.46,2024-10-04 16:22:50.061581524,True,4.96,2024-10-04 16:52:35.623979474,True,4501.35,0.12,21863.7,0.57,33438.6,0.87,2024-10-04 16:15:00.000000000,True,True,1.78,13761.27,1.16,8926.34,6257.22,1459.38,0.19,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-10-18_S3_S4_e3314155,S3,S3_S4,biochar,2024-10-18 09:34:00,2024-10-18 17:17:00,53550.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.72,6939.5,115.7,231.3,210.0,225.0,1.0,"Performed surface runoff test with acclima sensors. Loggers did not log data, so no results.",2024-10-18 10:15:00,0.68,2024-10-18 10:15:00,0.68,True,2024-10-18 10:15:00,0.68,2024-10-18 17:15:00,7.68,2024-10-18 17:15:00,7.68,True,2024-10-18 17:30:00,7.93,2024-10-18 11:00:00,1.43,2024-10-18 11:00:00,1.43,True,2024-10-18 11:30:00,1.93,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-10-18_S3_S4_e3314155,S4,S3_S4,control,2024-10-18 09:34:00,2024-10-18 17:17:00,53550.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.72,6939.5,115.7,231.3,210.0,225.0,1.0,"Performed surface runoff test with acclima sensors. Loggers did not log data, so no results.",2024-10-18 10:00:00,0.43,2024-10-18 10:00:00,0.43,True,2024-10-18 10:15:00,0.68,2024-10-18 12:30:00,2.93,2024-10-18 12:30:00,2.93,True,2024-10-18 13:45:00,4.18,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-04-20_S1_S2_f3457ada,S1,S1_S2,biochar,2025-04-20 08:15:00,2025-04-21 06:28:00,132300.0,True,,33641.1,76557.57,42916.47,0.0,89383.53,89383.53,3.08,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,22.22,5955.0,99.2,198.5,350.0,400.0,0.5,RAN OVERNIGHT. FLOW METER AT 400GPM.,2025-04-20 08:45:00,0.5,2025-04-20 08:45:00,0.5,True,2025-04-20 09:00:00,0.75,2025-04-20 11:30:00,3.25,2025-04-20 11:30:00,3.25,True,2025-04-20 13:15:00,5.0,2025-04-20 14:15:00,6.0,2025-04-20 14:15:00,6.0,True,2025-04-20 15:30:00,7.25,3.6,2025-04-20 11:51:12.232745593,True,5.77,2025-04-20 14:00:55.572392948,True,6.49,2025-04-20 14:44:10.018942065,True,7.21,2025-04-20 15:27:24.465491182,True,2977.5,0.07,19353.75,0.45,35730.0,0.83,2025-04-20 14:15:00.000000000,True,True,16.22,96570.25,15.01,89383.78,1931.72,4023.28,0.68,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-04-20_S1_S2_f3457ada,S2,S1_S2,control,2025-04-20 08:15:00,2025-04-21 06:28:00,132300.0,True,,21195.12,74231.44,53036.32,0.0,79263.68,79263.68,2.49,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,22.22,5955.0,99.2,198.5,350.0,400.0,0.5,RAN OVERNIGHT. FLOW METER AT 400GPM.,2025-04-20 08:30:00,0.25,2025-04-20 08:30:00,0.25,True,2025-04-20 08:30:00,0.25,2025-04-20 09:30:00,1.25,2025-04-20 09:30:00,1.25,True,2025-04-20 09:30:00,1.25,2025-04-20 12:30:00,4.25,2025-04-20 12:45:00,4.5,True,2025-04-20 12:45:00,4.5,4.45,2025-04-20 12:42:11.129471031,True,7.12,2025-04-20 15:22:29.807153652,True,8.02,2025-04-20 16:15:56.033047857,True,8.91,2025-04-20 17:09:22.258942066,True,1488.75,0.03,7443.75,0.14,25308.75,0.48,2025-04-20 15:22:29.807153664,True,True,15.09,89871.19,13.31,79263.93,2387.23,3567.77,0.6,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-04-20_S3_S4_ead0e049,S3,S3_S4,biochar,2025-04-20 08:15:00,2025-04-21 06:28:00,132300.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,22.22,5955.0,99.2,198.5,350.0,400.0,0.5,RAN OVERNIGHT. FLOW METER AT 400GPM.,2025-04-20 10:00:00,1.75,2025-04-20 10:00:00,1.75,True,2025-04-20 10:45:00,2.5,2025-04-20 09:30:00,1.25,2025-04-20 09:30:00,1.25,True,2025-04-20 09:45:00,1.5,2025-04-20 10:30:00,2.25,2025-04-20 10:30:00,2.25,True,2025-04-20 10:45:00,2.5,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-04-20_S3_S4_ead0e049,S4,S3_S4,control,2025-04-20 08:15:00,2025-04-21 06:28:00,132300.0,True,,30337.95,68363.11,38025.16,0.0,94274.84,94274.84,3.48,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,22.22,5955.0,99.2,198.5,350.0,400.0,0.5,RAN OVERNIGHT. FLOW METER AT 400GPM.,2025-04-20 09:00:00,0.75,2025-04-20 09:00:00,0.75,True,2025-04-20 09:00:00,0.75,2025-04-20 12:15:00,4.0,2025-04-20 12:45:00,4.5,True,2025-04-20 13:00:00,4.75,2025-04-20 14:45:00,6.5,2025-04-20 14:45:00,6.5,True,2025-04-20 17:45:00,9.5,3.19,2025-04-20 11:26:33.751133502,True,5.11,2025-04-20 13:21:30.001813603,True,5.75,2025-04-20 13:59:48.752040303,True,6.39,2025-04-20 14:38:07.502267004,True,4466.25,0.12,23820.0,0.63,38707.5,1.02,2025-04-20 14:45:00.000000000,True,True,15.72,93592.75,15.83,94275.09,1711.56,4243.44,0.71,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2025,2025-05-02_S3_S4_3cb33cbf,S3,S3_S4,biochar,2025-05-02 19:10:02,2025-05-03 08:21:02,76750.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,13.18,5821.74,97.0,194.1,210.0,195.0,1.0,STARTED FRIDAY EVENING RAN OVERNIGHT.,2025-05-02 21:45:00,2.58,2025-05-02 21:45:00,2.58,True,2025-05-02 23:30:00,4.33,2025-05-02 20:15:00,1.08,2025-05-02 20:15:00,1.08,True,2025-05-02 20:30:00,1.33,2025-05-02 21:00:00,1.83,2025-05-02 21:00:00,1.83,True,2025-05-02 21:15:00,2.08,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
