year,strip_group,location,strip,event_id,irrigation_start,irrigation_end,logger_position,gallons_strip,event_duration_hours,avg_flow_gph_strip,zone,zone_label,zone_length_ft,zone_area_sqft,zone_gallons_per_inch,baseline_storage_gal,plateau_storage_gal,event_storage_gal,event_storage_in,n_depths
2023,S1_S2,west,S1,2023-05-23_S1_S2_176caf9a,2023-05-23 15:25:00,2023-05-23 19:19:00,B,72500.0,3.9,18590.0,B,bottom,122.0,5170.7,3221.33,19952.0,22328.0,2376.0,0.74,3
2023,S1_S2,west,S1,2023-05-23_S1_S2_176caf9a,2023-05-23 15:25:00,2023-05-23 19:19:00,M,72500.0,3.9,18590.0,M,middle,115.3,4888.7,3045.67,27718.0,62148.0,34431.0,11.3,3
2023,S1_S2,west,S1,2023-05-23_S1_S2_176caf9a,2023-05-23 15:25:00,2023-05-23 19:19:00,T,72500.0,3.9,18590.0,T,top,109.4,4636.4,2888.5,19692.0,71480.0,51788.0,17.93,3
2023,S1_S2,west,S1,2023-06-01_S1_S2_28dbbfca,2023-06-01 12:16:00,2023-06-01 18:45:00,B,33650.0,6.48,5190.0,B,bottom,122.0,5170.7,3221.33,25931.0,10458.0,-225.0,-0.07,3
2023,S1_S2,west,S1,2023-06-01_S1_S2_28dbbfca,2023-06-01 12:16:00,2023-06-01 18:45:00,M,33650.0,6.48,5190.0,M,middle,115.3,4888.7,3045.67,54445.0,63790.0,9345.0,3.07,3
2023,S1_S2,west,S1,2023-06-01_S1_S2_28dbbfca,2023-06-01 12:16:00,2023-06-01 18:45:00,T,33650.0,6.48,5190.0,T,top,109.4,4636.4,2888.5,53559.0,64017.0,10458.0,3.62,3
2023,S1_S2,west,S1,2023-06-26_S1_S2_69e5d9b6,2023-06-26 09:31:00,2023-06-26 16:02:00,B,44700.0,6.52,6859.0,B,bottom,122.0,5170.7,3221.33,31744.0,22001.0,470.0,0.15,3
2023,S1_S2,west,S1,2023-06-26_S1_S2_69e5d9b6,2023-06-26 09:31:00,2023-06-26 16:02:00,M,44700.0,6.52,6859.0,M,middle,115.3,4888.7,3045.67,33232.0,61176.0,27944.0,9.17,3
2023,S1_S2,west,S1,2023-06-26_S1_S2_69e5d9b6,2023-06-26 09:31:00,2023-06-26 16:02:00,T,44700.0,6.52,6859.0,T,top,109.4,4636.4,2888.5,27708.0,65756.0,38047.0,13.17,3
2023,S1_S2,west,S1,2023-07-17_S1_S2_ae0a89b4,2023-07-17 08:04:00,2023-07-17 16:04:00,B,60450.0,8.0,7556.0,B,bottom,122.0,5170.7,3221.33,37834.0,43974.0,17178.0,5.33,3
2023,S1_S2,west,S1,2023-07-17_S1_S2_ae0a89b4,2023-07-17 08:04:00,2023-07-17 16:04:00,M,60450.0,8.0,7556.0,M,middle,115.3,4888.7,3045.67,27015.0,61782.0,34767.0,11.42,3
2023,S1_S2,west,S1,2023-07-17_S1_S2_ae0a89b4,2023-07-17 08:04:00,2023-07-17 16:04:00,T,60450.0,8.0,7556.0,T,top,109.4,4636.4,2888.5,25121.0,71489.0,46368.0,16.05,3
2023,S1_S2,west,S1,2023-08-05_S1_S2_efaa9d14,2023-08-05 08:48:00,2023-08-05 14:56:00,B,49250.0,6.13,8030.0,B,bottom,122.0,5170.7,3221.33,51733.0,54377.0,15658.0,4.86,3
2023,S1_S2,west,S1,2023-08-05_S1_S2_efaa9d14,2023-08-05 08:48:00,2023-08-05 14:56:00,M,49250.0,6.13,8030.0,M,middle,115.3,4888.7,3045.67,36687.0,61375.0,24688.0,8.11,3
2023,S1_S2,west,S1,2023-08-05_S1_S2_efaa9d14,2023-08-05 08:48:00,2023-08-05 14:56:00,T,49250.0,6.13,8030.0,T,top,109.4,4636.4,2888.5,27840.0,70266.0,42427.0,14.69,3
2023,S1_S2,west,S1,2023-08-24_S1_S2_6cc99259,2023-08-24 13:47:00,2023-08-24 18:16:00,B,30125.0,4.48,6719.0,B,bottom,122.0,5170.7,3221.33,53659.0,12958.0,-1023.0,-0.32,3
2023,S1_S2,west,S1,2023-08-24_S1_S2_6cc99259,2023-08-24 13:47:00,2023-08-24 18:16:00,M,30125.0,4.48,6719.0,M,middle,115.3,4888.7,3045.67,36196.0,60091.0,23895.0,7.85,3
2023,S1_S2,west,S1,2023-08-24_S1_S2_6cc99259,2023-08-24 13:47:00,2023-08-24 18:16:00,T,30125.0,4.48,6719.0,T,top,109.4,4636.4,2888.5,27107.0,69298.0,42191.0,14.61,3
2023,S1_S2,west,S1,2023-09-21_S1_S2_6dbb0789,2023-09-21 09:07:00,2023-09-21 16:09:00,B,37650.0,7.03,5353.0,B,bottom,122.0,5170.7,3221.33,43283.0,32535.0,996.0,0.31,3
2023,S1_S2,west,S1,2023-09-21_S1_S2_6dbb0789,2023-09-21 09:07:00,2023-09-21 16:09:00,M,37650.0,7.03,5353.0,M,middle,115.3,4888.7,3045.67,29523.0,58039.0,28516.0,9.36,3
2023,S1_S2,west,S1,2023-09-21_S1_S2_6dbb0789,2023-09-21 09:07:00,2023-09-21 16:09:00,T,37650.0,7.03,5353.0,T,top,109.4,4636.4,2888.5,24178.0,67409.0,43231.0,14.97,3
2023,S1_S2,west,S2,2023-05-23_S1_S2_176caf9a,2023-05-23 15:25:00,2023-05-23 19:19:00,B,72500.0,3.9,18590.0,B,bottom,115.8,4907.8,3057.56,12302.0,55159.0,42856.0,14.02,3
2023,S1_S2,west,S2,2023-05-23_S1_S2_176caf9a,2023-05-23 15:25:00,2023-05-23 19:19:00,M,72500.0,3.9,18590.0,M,middle,117.3,4973.5,3098.5,12913.0,55061.0,42148.0,13.6,3
2023,S1_S2,west,S2,2023-05-23_S1_S2_176caf9a,2023-05-23 15:25:00,2023-05-23 19:19:00,T,72500.0,3.9,18590.0,T,top,111.0,4708.5,2933.41,18262.0,42953.0,24690.0,8.42,3
2023,S1_S2,west,S2,2023-06-01_S1_S2_28dbbfca,2023-06-01 12:16:00,2023-06-01 18:45:00,B,33650.0,6.48,5190.0,B,bottom,115.8,4907.8,3057.56,41282.0,53991.0,12709.0,4.16,3
2023,S1_S2,west,S2,2023-06-01_S1_S2_28dbbfca,2023-06-01 12:16:00,2023-06-01 18:45:00,M,33650.0,6.48,5190.0,M,middle,117.3,4973.5,3098.5,42716.0,53987.0,11272.0,3.64,3
2023,S1_S2,west,S2,2023-06-01_S1_S2_28dbbfca,2023-06-01 12:16:00,2023-06-01 18:45:00,T,33650.0,6.48,5190.0,T,top,111.0,4708.5,2933.41,28714.0,43908.0,15195.0,5.18,3
2023,S1_S2,west,S2,2023-06-26_S1_S2_69e5d9b6,2023-06-26 09:31:00,2023-06-26 16:02:00,B,44700.0,6.52,6859.0,B,bottom,115.8,4907.8,3057.56,13959.0,52595.0,38637.0,12.64,3
2023,S1_S2,west,S2,2023-06-26_S1_S2_69e5d9b6,2023-06-26 09:31:00,2023-06-26 16:02:00,M,44700.0,6.52,6859.0,M,middle,117.3,4973.5,3098.5,16039.0,54656.0,38617.0,12.46,3
2023,S1_S2,west,S2,2023-06-26_S1_S2_69e5d9b6,2023-06-26 09:31:00,2023-06-26 16:02:00,T,44700.0,6.52,6859.0,T,top,111.0,4708.5,2933.41,27919.0,63641.0,35722.0,12.18,3
2023,S1_S2,west,S2,2023-07-17_S1_S2_ae0a89b4,2023-07-17 08:04:00,2023-07-17 16:04:00,B,60450.0,8.0,7556.0,B,bottom,115.8,4907.8,3057.56,12348.0,57576.0,45228.0,14.79,3
2023,S1_S2,west,S2,2023-07-17_S1_S2_ae0a89b4,2023-07-17 08:04:00,2023-07-17 16:04:00,M,60450.0,8.0,7556.0,M,middle,117.3,4973.5,3098.5,15465.0,54373.0,38908.0,12.56,3
2023,S1_S2,west,S2,2023-07-17_S1_S2_ae0a89b4,2023-07-17 08:04:00,2023-07-17 16:04:00,T,60450.0,8.0,7556.0,T,top,111.0,4708.5,2933.41,26460.0,65219.0,38758.0,13.21,3
2023,S1_S2,west,S2,2023-08-05_S1_S2_efaa9d14,2023-08-05 08:48:00,2023-08-05 14:56:00,B,49250.0,6.13,8030.0,B,bottom,115.8,4907.8,3057.56,19968.0,51684.0,31716.0,10.37,3
2023,S1_S2,west,S2,2023-08-05_S1_S2_efaa9d14,2023-08-05 08:48:00,2023-08-05 14:56:00,M,49250.0,6.13,8030.0,M,middle,117.3,4973.5,3098.5,26931.0,59151.0,32220.0,10.4,3
2023,S1_S2,west,S2,2023-08-05_S1_S2_efaa9d14,2023-08-05 08:48:00,2023-08-05 14:56:00,T,49250.0,6.13,8030.0,T,top,111.0,4708.5,2933.41,30455.0,62306.0,31851.0,10.86,3
2023,S1_S2,west,S2,2023-08-24_S1_S2_6cc99259,2023-08-24 13:47:00,2023-08-24 18:16:00,B,30125.0,4.48,6719.0,B,bottom,115.8,4907.8,3057.56,19612.0,50271.0,30660.0,10.03,3
2023,S1_S2,west,S2,2023-08-24_S1_S2_6cc99259,2023-08-24 13:47:00,2023-08-24 18:16:00,M,30125.0,4.48,6719.0,M,middle,117.3,4973.5,3098.5,29391.0,53909.0,24518.0,7.91,3
2023,S1_S2,west,S2,2023-08-24_S1_S2_6cc99259,2023-08-24 13:47:00,2023-08-24 18:16:00,T,30125.0,4.48,6719.0,T,top,111.0,4708.5,2933.41,29963.0,62205.0,32242.0,10.99,3
2023,S1_S2,west,S2,2023-09-21_S1_S2_6dbb0789,2023-09-21 09:07:00,2023-09-21 16:09:00,B,37650.0,7.03,5353.0,B,bottom,115.8,4907.8,3057.56,12555.0,48774.0,36219.0,11.85,3
2023,S1_S2,west,S2,2023-09-21_S1_S2_6dbb0789,2023-09-21 09:07:00,2023-09-21 16:09:00,M,37650.0,7.03,5353.0,M,middle,117.3,4973.5,3098.5,24188.0,55178.0,30990.0,10.0,3
2023,S1_S2,west,S2,2023-09-21_S1_S2_6dbb0789,2023-09-21 09:07:00,2023-09-21 16:09:00,T,37650.0,7.03,5353.0,T,top,111.0,4708.5,2933.41,27643.0,61468.0,33825.0,11.53,3
2023,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,2023-05-24 09:25:00,2023-05-24 13:19:00,B,73300.0,3.9,18795.0,B,bottom,110.8,4695.8,2925.48,9745.0,32458.0,22713.0,7.76,3
2023,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,2023-05-24 09:25:00,2023-05-24 13:19:00,M,73300.0,3.9,18795.0,M,middle,118.8,5037.1,3138.13,12108.0,38760.0,26651.0,8.49,3
2023,S3_S4,east,S3,2023-05-24_S3_S4_31cada45,2023-05-24 09:25:00,2023-05-24 13:19:00,T,73300.0,3.9,18795.0,T,top,111.4,4721.2,2941.33,31565.0,45749.0,14183.0,4.82,3
2023,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,2023-06-02 15:43:00,2023-06-02 22:12:00,B,33750.0,6.48,5206.0,B,bottom,110.8,4695.8,2925.48,25709.0,44893.0,19184.0,6.56,3
2023,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,2023-06-02 15:43:00,2023-06-02 22:12:00,M,33750.0,6.48,5206.0,M,middle,118.8,5037.1,3138.13,26415.0,35584.0,9168.0,2.92,3
2023,S3_S4,east,S3,2023-06-02_S3_S4_e824e1bc,2023-06-02 15:43:00,2023-06-02 22:12:00,T,33750.0,6.48,5206.0,T,top,111.4,4721.2,2941.33,39758.0,44744.0,4986.0,1.7,3
2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,2023-06-14 08:25:00,2023-06-14 17:29:00,B,64100.0,9.07,7070.0,B,bottom,110.8,4695.8,2925.48,26843.0,51318.0,24475.0,8.37,3
2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,2023-06-14 08:25:00,2023-06-14 17:29:00,M,64100.0,9.07,7070.0,M,middle,118.8,5037.1,3138.13,0.0,47246.0,0.0,0.0,3
2023,S3_S4,east,S3,2023-06-14_S3_S4_71ac748b,2023-06-14 08:25:00,2023-06-14 17:29:00,T,64100.0,9.07,7070.0,T,top,111.4,4721.2,2941.33,46511.0,66809.0,20298.0,6.9,3
2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,2023-06-27 07:53:00,2023-06-27 16:14:00,B,67850.0,8.35,8126.0,B,bottom,110.8,4695.8,2925.48,23232.0,48601.0,25369.0,8.67,3
2023,S3_S4,east,S3,2023-06-27_S3_S4_87f629e2,2023-06-27 07:53:00,2023-06-27 16:14:00,M,67850.0,8.35,8126.0,M,middle,118.8,5037.1,3138.13,0.0,50067.0,0.0,0.0,3
