capacity_source,capacity_vwc,capacity_timestamp,event_id,year,strip,treatment,pair,logger_position,depth_index,depth_inches,sensor_col
irrigation,29.51,2024-09-21 03:15:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,28.3,2024-09-21 00:00:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,20.09,2024-09-20 22:00:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,38.64,2024-10-04 16:14:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,37.8,2024-10-04 19:14:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,41.8,2024-10-05 03:29:47.999999999,2024-10-04_S3_S4_bf53dc9a,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,33.55,2024-10-04 19:29:47.999999999,2024-10-04_S3_S4_bf53dc9a,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.61,2024-10-05 02:44:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,23.01,2024-10-04 21:44:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,37.1,2024-10-18 21:29:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,38.1,2024-10-18 18:29:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,41.86,2024-10-19 04:29:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,34.18,2024-10-18 18:29:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.59,2024-10-19 04:44:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,25.29,2024-10-18 20:14:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,36.07,2024-04-20 03:45:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,36.71,2024-04-20 03:45:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,31.13,2024-04-20 08:00:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,29.26,2024-04-20 04:00:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,25.3,2024-04-20 04:30:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,23.09,2024-04-20 17:45:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,9.0,2024-04-20 14:15:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,21.64,2024-04-19 22:15:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,19.12,2024-04-20 01:45:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,33.82,2024-05-03 21:29:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,33.84,2024-05-03 21:44:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,31.92,2024-05-04 03:14:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,28.17,2024-05-04 06:14:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,27.33,2024-05-03 21:44:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,28.68,2024-05-03 23:14:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,35.61,2024-05-17 18:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,32.79,2024-05-18 09:44:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,31.83,2024-05-18 07:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,28.67,2024-05-18 10:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,27.83,2024-05-18 01:29:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,28.39,2024-05-18 02:29:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,26.87,2024-05-18 07:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,34.19,2024-05-18 03:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,30.31,2024-05-18 04:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,41.09,2024-06-01 13:30:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,33.59,2024-06-02 09:30:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,32.27,2024-06-02 05:45:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,34.09,2024-06-01 23:00:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,34.33,2024-06-01 18:45:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,28.85,2024-06-02 01:30:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,40.6,2024-06-15 11:30:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,37.76,2024-06-15 20:15:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,32.93,2024-06-16 02:00:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,36.5,2024-06-15 20:15:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,36.43,2024-06-15 16:45:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,31.96,2024-06-16 02:30:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,35.07,2024-06-28 20:59:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,40.15,2024-06-28 16:14:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,34.33,2024-06-28 22:44:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,31.76,2024-06-29 05:44:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,27.05,2024-06-29 06:59:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,30.37,2024-06-28 21:29:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,24.56,2024-06-28 21:44:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,36.97,2024-06-29 01:29:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,33.77,2024-06-28 19:29:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,33.34,2024-07-12 09:14:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,35.57,2024-07-12 03:29:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,33.31,2024-07-12 04:44:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,35.52,2024-07-11 21:59:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,25.98,2024-07-12 10:29:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,29.77,2024-07-11 23:59:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,36.21,2024-07-27 14:00:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,34.86,2024-07-27 23:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,32.8,2024-07-27 21:00:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,35.37,2024-07-27 13:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,28.25,2024-07-27 13:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,27.79,2024-07-27 15:15:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,33.36,2024-07-27 18:15:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,35.44,2024-08-09 22:15:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,36.3,2024-08-10 03:00:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,34.77,2024-08-09 22:30:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,31.25,2024-08-10 08:15:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,25.84,2024-08-10 07:45:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,29.35,2024-08-09 22:15:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,34.16,2024-08-09 20:45:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,36.44,2024-08-10 20:00:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,36.18,2024-08-24 02:15:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,37.58,2024-08-24 02:15:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,35.74,2024-08-24 09:00:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,32.23,2024-08-23 21:30:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,27.19,2024-08-23 21:45:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,28.57,2024-08-24 07:30:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,38.88,2024-08-24 06:15:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,37.12,2024-08-24 10:45:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,32.04,2024-09-07 10:00:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,34.9,2024-09-07 04:00:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,33.21,2024-09-07 06:45:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,31.09,2024-09-07 08:00:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,31.63,2024-09-06 17:45:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,28.3,2024-09-07 00:00:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,32.62,2024-09-06 19:15:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,38.59,2024-09-06 21:45:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,34.3,2024-09-20 21:30:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,34.86,2024-09-20 19:45:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,38.61,2024-09-20 19:30:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,31.4,2024-09-20 23:45:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,39.46,2024-10-04 15:59:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,34.13,2024-10-05 06:14:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,32.5,2024-10-05 05:59:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,32.78,2024-10-05 00:29:47.999999999,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,24.12,2024-10-05 10:14:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,26.15,2024-10-05 00:29:47.999999999,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,27.61,2024-10-05 08:29:47.999999999,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,B,1,6.0,VWC_1_raw_S4_B
irrigation,29.53,2024-10-05 01:29:47.999999999,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,B,2,12.0,VWC_2_raw_S4_B
irrigation,27.74,2024-10-05 00:59:48.000000000,2024-10-04_S3_S4_bf53dc9a,2024.0,S4,control,S3_S4,B,3,18.0,VWC_3_raw_S4_B
irrigation,31.72,2024-10-19 10:44:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S4,control,S3_S4,T,1,6.0,VWC_1_raw_S4_T
irrigation,34.46,2024-10-19 04:44:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S4,control,S3_S4,T,2,12.0,VWC_2_raw_S4_T
irrigation,33.32,2024-10-19 00:59:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S4,control,S3_S4,T,3,18.0,VWC_3_raw_S4_T
irrigation,30.22,2024-10-19 07:29:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S4,control,S3_S4,M,1,6.0,VWC_1_raw_S4_M
irrigation,24.7,2024-10-19 09:29:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S4,control,S3_S4,M,2,12.0,VWC_2_raw_S4_M
irrigation,27.64,2024-10-19 01:14:48.000000000,2024-10-18_S3_S4_e3314155,2024.0,S4,control,S3_S4,M,3,18.0,VWC_3_raw_S4_M
irrigation,41.53,2025-04-21 08:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,42.32,2025-04-21 08:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,46.41,2025-04-21 08:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,42.46,2025-04-21 08:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,38.66,2025-04-21 08:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,39.48,2025-04-20 18:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,29.68,2025-04-20 22:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,31.11,2025-04-20 23:30:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,33.03,2025-04-20 23:15:00.000000000,2025-04-20_S1_S2_f3457ada,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.04,2025-05-17 12:00:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,41.43,2025-05-17 13:30:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,41.01,2025-05-17 16:30:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,35.36,2025-05-17 20:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,35.55,2025-05-17 19:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,38.6,2025-05-17 19:30:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,32.06,2025-05-17 14:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,32.42,2025-05-17 20:15:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,29.55,2025-05-17 20:45:05.000000000,2025-05-16_S1_S2_799859ac,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.51,2025-05-29 10:29:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,37.83,2025-05-29 20:44:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,39.39,2025-05-29 20:59:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,35.36,2025-05-29 19:29:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,35.72,2025-05-29 19:59:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,41.62,2025-05-29 10:44:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,32.49,2025-05-29 17:59:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,37.95,2025-05-29 10:59:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,29.98,2025-05-30 03:59:48.000000000,2025-05-28_S1_S2_ca363c43,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,42.6,2025-06-28 10:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,42.01,2025-06-28 14:15:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,45.84,2025-06-28 10:00:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,41.63,2025-06-28 11:00:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,39.43,2025-06-28 13:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,41.98,2025-06-28 14:30:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,39.15,2025-06-28 08:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,27.63,2025-06-28 10:45:00.000000000,2025-06-27_S1_S2_ff537961,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,42.17,2025-07-26 23:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,40.43,2025-07-26 23:00:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,44.48,2025-07-26 20:30:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,36.39,2025-07-27 08:15:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,35.03,2025-07-27 03:15:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,39.36,2025-07-27 03:15:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,30.81,2025-07-27 03:45:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,35.53,2025-07-26 22:45:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,28.23,2025-07-27 09:45:00.000000000,2025-07-26_S1_S2_98e2053f,2025.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.29,2025-08-23 01:29:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,36.92,2025-08-23 02:14:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,40.11,2025-08-23 03:44:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,35.55,2025-08-23 06:44:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,33.9,2025-08-23 07:14:48.000000000,2025-08-22_S1_S2_9f8675d7,2025.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
