Station,"Date and Time","Air Temp",RH,Dewpoint,"Vapor Pressure","Solar Rad","Liquid Precip",Wind,"Wind Dir","5cm Soil Temp","15cm Soil Temp"
id,"date time","deg C","%","deg C",kPa,"W m-2",mm,m/s,degrees,"deg C","deg C"
frt03,"2025-01-01T16:00",2.53,0.399,-9.76,0.292,42.97,0.0,0.0,0.0,1.58,1.61
frt03,"2025-01-01T16:05",2.25,0.413,-9.57,0.297,52.48,0.0,0.0,0.0,1.53,1.6
frt03,"2025-01-01T16:10",1.88,0.403,-10.22,0.282,49.5,0.0,0.04,127.0,1.47,1.59
frt03,"2025-01-01T16:15",1.63,0.428,-9.68,0.294,46.02,0.0,0.32,110.1,1.42,1.58
frt03,"2025-01-01T16:20",1.33,0.431,-9.87,0.29,49.27,0.0,0.21,104.8,1.38,1.55
frt03,"2025-01-01T16:25",1.3,0.428,-9.98,0.287,90.37,0.0,0.0,0.0,1.34,1.54
frt03,"2025-01-01T16:30",1.29,0.477,-8.6,0.32,73.72,0.0,0.0,0.0,1.31,1.51
frt03,"2025-01-01T16:35",1.12,0.52,-7.66,0.344,59.37,0.0,0.0,0.0,1.29,1.5
frt03,"2025-01-01T16:40",1.3,0.483,-8.44,0.324,39.78,0.0,0.0,0.0,1.28,1.48
frt03,"2025-01-01T16:45",1.45,0.457,-9.01,0.31,31.55,0.0,0.23,158.4,1.25,1.47
frt03,"2025-01-01T16:50",1.39,0.464,-8.87,0.314,22.62,0.0,0.71,150.4,1.22,1.45
frt03,"2025-01-01T16:55",1.17,0.471,-8.88,0.313,15.07,0.0,0.0,0.0,1.18,1.44
frt03,"2025-01-01T17:00",0.7,0.502,-8.5,0.323,10.78,0.0,0.0,0.0,1.13,1.42
frt03,"2025-01-01T17:05",0.11,0.518,-8.64,0.319,7.37,0.0,0.5,146.5,1.08,1.4
frt03,"2025-01-01T17:10",-0.13,0.511,-9.04,0.309,3.95,0.0,0.94,141.1,1.05,1.38
frt03,"2025-01-01T17:15",-0.59,0.572,-8.02,0.335,1.8,0.0,0.94,141.3,1.02,1.37
frt03,"2025-01-01T17:20",-1.07,0.594,-7.99,0.336,0.88,0.0,0.62,170.6,0.99,1.35
frt03,"2025-01-01T17:25",-1.47,0.601,-8.21,0.33,0.67,0.0,0.07,172.5,0.97,1.33
frt03,"2025-01-01T17:30",-1.79,0.625,-8.01,0.335,0.28,0.0,0.0,0.0,0.95,1.32
frt03,"2025-01-01T17:35",-1.89,0.638,-7.84,0.339,0.03,0.0,0.0,0.0,0.94,1.3
frt03,"2025-01-01T17:40",-1.94,0.627,-8.11,0.332,0.0,0.0,0.0,0.0,0.92,1.29
frt03,"2025-01-01T17:45",-1.68,0.594,-8.56,0.321,0.0,0.0,0.0,0.0,0.91,1.27
frt03,"2025-01-01T17:50",-1.82,0.636,-7.81,0.34,0.0,0.0,0.0,0.0,0.89,1.26
frt03,"2025-01-01T17:55",-2.3,0.73,-6.49,0.377,0.0,0.0,0.27,20.5,0.88,1.25
frt03,"2025-01-01T18:00",-2.73,0.769,-6.22,0.384,0.0,0.0,1.0,3.9,0.86,1.23
frt03,"2025-01-01T18:05",-3.05,0.795,-6.1,0.388,0.0,0.0,1.13,14.4,0.85,1.22
frt03,"2025-01-01T18:10",-3.33,0.805,-6.2,0.385,0.0,0.0,1.25,9.3,0.83,1.2
frt03,"2025-01-01T18:15",-3.5,0.813,-6.24,0.384,0.0,0.0,1.43,16.9,0.82,1.2
frt03,"2025-01-01T18:20",-3.78,0.805,-6.64,0.372,0.0,0.0,1.48,20.2,0.8,1.18
frt03,"2025-01-01T18:25",-3.73,0.803,-6.62,0.373,0.0,0.0,1.4,17.8,0.79,1.16
frt03,"2025-01-01T18:30",-3.43,0.793,-6.5,0.376,0.0,0.0,1.68,21.2,0.77,1.16
frt03,"2025-01-01T18:35",-3.58,0.804,-6.47,0.377,0.0,0.0,1.65,16.8,0.76,1.14
frt03,"2025-01-01T18:40",-3.67,0.812,-6.42,0.379,0.0,0.0,1.88,21.8,0.75,1.13
frt03,"2025-01-01T18:45",-3.8,0.808,-6.62,0.373,0.0,0.0,1.86,28.0,0.74,1.12
frt03,"2025-01-01T18:50",-3.88,0.812,-6.62,0.373,0.0,0.0,1.73,31.2,0.73,1.11
frt03,"2025-01-01T18:55",-3.95,0.818,-6.6,0.373,0.0,0.0,0.99,54.0,0.72,1.1
frt03,"2025-01-01T19:00",-4.38,0.817,-7.04,0.361,0.0,0.0,0.12,37.5,0.71,1.09
frt03,"2025-01-01T19:05",-4.57,0.834,-6.95,0.363,0.0,0.0,0.03,25.6,0.69,1.08
frt03,"2025-01-01T19:10",-4.45,0.842,-6.71,0.37,0.0,0.0,0.35,13.5,0.68,1.07
frt03,"2025-01-01T19:15",-4.51,0.848,-6.68,0.371,0.0,0.0,0.14,19.7,0.67,1.06
frt03,"2025-01-01T19:20",-4.58,0.852,-6.69,0.371,0.0,0.0,0.93,16.6,0.66,1.05
frt03,"2025-01-01T19:25",-4.59,0.857,-6.62,0.373,0.0,0.0,0.25,26.4,0.65,1.04
frt03,"2025-01-01T19:30",-4.67,0.861,-6.64,0.372,0.0,0.0,0.41,10.1,0.64,1.03
frt03,"2025-01-01T19:35",-4.8,0.862,-6.75,0.369,0.0,0.0,0.0,0.0,0.62,1.01
frt03,"2025-01-01T19:40",-4.75,0.873,-6.54,0.375,0.0,0.0,1.25,7.7,0.62,1.01
frt03,"2025-01-01T19:45",-4.4,0.867,-6.28,0.382,0.0,0.0,1.62,9.1,0.6,1.0
frt03,"2025-01-01T19:50",-4.26,0.849,-6.42,0.379,0.0,0.0,1.37,3.8,0.59,0.99
frt03,"2025-01-01T19:55",-4.37,0.853,-6.46,0.377,0.0,0.0,1.81,13.4,0.58,0.98
frt03,"2025-01-01T20:00",-4.25,0.848,-6.43,0.378,0.0,0.0,1.39,13.2,0.58,0.97
frt03,"2025-01-01T20:05",-4.49,0.84,-6.78,0.368,0.0,0.0,0.0,0.0,0.56,0.96
frt03,"2025-01-01T20:10",-4.82,0.841,-7.09,0.359,0.0,0.0,0.09,36.5,0.56,0.96
frt03,"2025-01-01T20:15",-4.75,0.861,-6.72,0.37,0.0,0.0,0.67,32.8,0.55,0.95
frt03,"2025-01-01T20:20",-4.82,0.863,-6.75,0.369,0.0,0.0,0.01,33.7,0.54,0.94
frt03,"2025-01-01T20:25",-4.9,0.864,-6.82,0.367,0.0,0.0,0.45,59.0,0.53,0.94
frt03,"2025-01-01T20:30",-5.12,0.856,-7.16,0.358,0.0,0.0,0.0,0.0,0.52,0.92
frt03,"2025-01-01T20:35",-5.39,0.863,-7.31,0.353,0.0,0.0,0.22,201.1,0.51,0.92
frt03,"2025-01-01T20:40",-5.54,0.874,-7.3,0.354,0.0,0.0,0.19,235.7,0.51,0.91
frt03,"2025-01-01T20:45",-5.61,0.885,-7.2,0.356,0.0,0.0,0.14,248.2,0.5,0.9
frt03,"2025-01-01T20:50",-5.59,0.892,-7.08,0.359,0.0,0.0,0.0,0.0,0.49,0.89
frt03,"2025-01-01T20:55",-5.54,0.895,-6.99,0.362,0.0,0.0,0.0,0.0,0.48,0.88
frt03,"2025-01-01T21:00",-5.57,0.895,-7.02,0.361,0.0,0.0,0.0,0.0,0.47,0.88
frt03,"2025-01-01T21:05",-5.52,0.901,-6.89,0.365,0.0,0.0,0.0,0.0,0.47,0.87
frt03,"2025-01-01T21:10",-5.66,0.9,-7.03,0.361,0.0,0.0,0.13,125.5,0.46,0.87
frt03,"2025-01-01T21:15",-5.88,0.9,-7.26,0.355,0.0,0.0,0.0,0.0,0.45,0.87
frt03,"2025-01-01T21:20",-6.08,0.903,-7.41,0.35,0.0,0.0,0.0,0.0,0.45,0.85
frt03,"2025-01-01T21:25",-5.99,0.913,-7.17,0.357,0.0,0.0,0.0,0.0,0.43,0.85
frt03,"2025-01-01T21:30",-5.72,0.919,-6.83,0.367,0.0,0.0,0.0,0.0,0.43,0.85
frt03,"2025-01-01T21:35",-5.5,0.917,-6.64,0.372,0.0,0.0,0.0,0.0,0.42,0.83
frt03,"2025-01-01T21:40",-5.6,0.909,-6.85,0.366,0.0,0.0,1.38,27.7,0.41,0.83
frt03,"2025-01-01T21:45",-5.6,0.919,-6.71,0.37,0.0,0.0,1.2,31.9,0.41,0.83
frt03,"2025-01-01T21:50",-5.5,0.922,-6.56,0.374,0.0,0.0,0.48,27.4,0.4,0.81
frt03,"2025-01-01T21:55",-5.36,0.923,-6.41,0.379,0.0,0.0,0.19,20.2,0.4,0.81
frt03,"2025-01-01T22:00",-5.21,0.924,-6.25,0.383,0.0,0.0,0.0,0.0,0.4,0.81
frt03,"2025-01-01T22:05",-5.01,0.924,-6.05,0.389,0.0,0.0,0.01,19.7,0.4,0.79
frt03,"2025-01-01T22:10",-4.81,0.922,-5.88,0.395,0.0,0.0,0.0,0.0,0.4,0.79
frt03,"2025-01-01T22:15",-4.69,0.919,-5.81,0.397,0.0,0.0,0.0,0.0,0.4,0.79
frt03,"2025-01-01T22:20",-4.59,0.919,-5.7,0.4,0.0,0.0,0.0,0.0,0.39,0.79
frt03,"2025-01-01T22:25",-4.42,0.918,-5.55,0.404,0.0,0.0,0.18,35.3,0.38,0.78
frt03,"2025-01-01T22:30",-4.32,0.915,-5.5,0.406,0.0,0.0,0.14,35.4,0.38,0.77
frt03,"2025-01-01T22:35",-4.37,0.912,-5.59,0.403,0.0,0.0,0.0,0.0,0.37,0.77
frt03,"2025-01-01T22:40",-4.53,0.911,-5.76,0.398,0.0,0.0,0.67,354.9,0.37,0.77
frt03,"2025-01-01T22:45",-4.84,0.911,-6.06,0.389,0.0,0.0,0.68,349.1,0.37,0.77
frt03,"2025-01-01T22:50",-4.79,0.921,-5.88,0.394,0.0,0.0,1.06,20.3,0.36,0.77
frt03,"2025-01-01T22:55",-4.83,0.92,-5.93,0.393,0.0,0.0,1.35,27.9,0.35,0.75
frt03,"2025-01-01T23:00",-5.0,0.915,-6.17,0.386,0.0,0.0,0.54,47.9,0.35,0.75
frt03,"2025-01-01T23:05",-5.32,0.909,-6.58,0.374,0.0,0.0,0.0,0.0,0.35,0.75
frt03,"2025-01-01T23:10",-5.8,0.903,-7.13,0.358,0.0,0.0,0.0,0.0,0.33,0.75
frt03,"2025-01-01T23:15",-6.04,0.907,-7.31,0.353,0.0,0.0,0.0,0.0,0.33,0.74
frt03,"2025-01-01T23:20",-6.22,0.913,-7.4,0.351,0.0,0.0,0.03,337.5,0.32,0.73
frt03,"2025-01-01T23:25",-6.15,0.923,-7.19,0.357,0.0,0.0,0.55,335.2,0.31,0.73
frt03,"2025-01-01T23:30",-6.25,0.925,-7.27,0.354,0.0,0.0,0.0,0.0,0.31,0.73
frt03,"2025-01-01T23:35",-6.44,0.925,-7.46,0.349,0.0,0.0,0.0,0.0,0.31,0.71
frt03,"2025-01-01T23:40",-6.64,0.924,-7.67,0.344,0.0,0.0,0.0,0.0,0.3,0.71
frt03,"2025-01-01T23:45",-6.79,0.925,-7.8,0.34,0.0,0.0,0.0,0.0,0.3,0.71
frt03,"2025-01-01T23:50",-6.79,0.932,-7.7,0.343,0.0,0.0,0.0,0.0,0.29,0.71
frt03,"2025-01-01T23:55",-6.72,0.937,-7.57,0.346,0.0,0.0,0.0,0.0,0.28,0.69
frt03,"2025-01-02T00:00",-6.62,0.942,-7.39,0.351,0.0,0.0,0.39,177.6,0.28,0.69
frt03,"2025-01-02T00:05",-6.6,0.943,-7.37,0.352,0.0,0.0,0.24,167.2,0.28,0.69
frt03,"2025-01-02T00:10",-6.7,0.941,-7.49,0.348,0.0,0.0,0.0,0.0,0.27,0.68
frt03,"2025-01-02T00:15",-7.16,0.932,-8.07,0.333,0.0,0.0,0.31,77.2,0.26,0.68
frt03,"2025-01-02T00:20",-7.24,0.941,-8.03,0.334,0.0,0.0,0.0,0.0,0.26,0.68
frt03,"2025-01-02T00:25",-7.32,0.942,-8.1,0.332,0.0,0.0,0.0,0.0,0.25,0.68
frt03,"2025-01-02T00:30",-7.27,0.946,-7.99,0.335,0.0,0.0,0.0,0.0,0.24,0.66
frt03,"2025-01-02T00:35",-7.08,0.951,-7.73,0.342,0.0,0.0,0.13,27.3,0.24,0.66
frt03,"2025-01-02T00:40",-6.83,0.955,-7.43,0.35,0.0,0.0,0.86,22.2,0.24,0.66
frt03,"2025-01-02T00:45",-6.75,0.954,-7.36,0.352,0.0,0.0,1.14,10.2,0.24,0.65
frt03,"2025-01-02T00:50",-6.65,0.954,-7.26,0.355,0.0,0.0,1.21,12.7,0.23,0.64
frt03,"2025-01-02T00:55",-6.55,0.954,-7.16,0.357,0.0,0.0,0.87,2.6,0.22,0.64
frt03,"2025-01-02T01:00",-6.49,0.953,-7.12,0.359,0.0,0.0,0.65,21.0,0.22,0.64
frt03,"2025-01-02T01:05",-6.26,0.955,-6.86,0.366,0.0,0.0,1.53,28.0,0.22,0.63
frt03,"2025-01-02T01:10",-6.11,0.952,-6.75,0.369,0.0,0.0,1.11,20.6,0.22,0.62
frt03,"2025-01-02T01:15",-5.98,0.949,-6.66,0.372,0.0,0.0,0.37,20.0,0.21,0.62
frt03,"2025-01-02T01:20",-5.85,0.948,-6.55,0.375,0.0,0.0,0.0,0.0,0.21,0.62
frt03,"2025-01-02T01:25",-5.73,0.948,-6.43,0.378,0.0,0.0,0.0,0.0,0.21,0.62
frt03,"2025-01-02T01:30",-5.69,0.947,-6.4,0.379,0.0,0.0,0.0,0.0,0.21,0.62
frt03,"2025-01-02T01:35",-5.61,0.947,-6.33,0.381,0.0,0.0,0.59,35.1,0.2,0.62
frt03,"2025-01-02T01:40",-5.57,0.945,-6.32,0.381,0.0,0.0,1.11,25.5,0.2,0.61
frt03,"2025-01-02T01:45",-5.57,0.942,-6.35,0.38,0.0,0.0,1.06,24.5,0.2,0.6
frt03,"2025-01-02T01:50",-5.58,0.938,-6.42,0.379,0.0,0.0,1.77,14.0,0.2,0.6
frt03,"2025-01-02T01:55",-5.65,0.934,-6.55,0.375,0.0,0.0,1.33,14.0,0.2,0.6
frt03,"2025-01-02T02:00",-5.74,0.931,-6.68,0.371,0.0,0.0,1.56,25.1,0.2,0.6
frt03,"2025-01-02T02:05",-5.78,0.929,-6.74,0.369,0.0,0.0,1.28,14.5,0.2,0.6
frt03,"2025-01-02T02:10",-5.82,0.928,-6.8,0.368,0.0,0.0,1.21,28.4,0.19,0.6
frt03,"2025-01-02T02:15",-5.79,0.927,-6.78,0.368,0.0,0.0,0.43,24.2,0.18,0.6
frt03,"2025-01-02T02:20",-5.99,0.919,-7.1,0.359,0.0,0.0,0.44,355.8,0.18,0.59
frt03,"2025-01-02T02:25",-6.3,0.915,-7.45,0.35,0.0,0.0,0.0,0.0,0.18,0.58
frt03,"2025-01-02T02:30",-6.53,0.915,-7.68,0.344,0.0,0.0,0.0,0.0,0.18,0.58
frt03,"2025-01-02T02:35",-6.61,0.921,-7.68,0.344,0.0,0.0,0.34,223.2,0.17,0.58
frt03,"2025-01-02T02:40",-6.7,0.925,-7.71,0.343,0.0,0.0,0.76,203.1,0.16,0.58
frt03,"2025-01-02T02:45",-6.77,0.93,-7.71,0.342,0.0,0.0,0.69,204.5,0.16,0.58
frt03,"2025-01-02T02:50",-6.72,0.933,-7.62,0.345,0.0,0.0,0.49,230.9,0.16,0.58
frt03,"2025-01-02T02:55",-6.59,0.936,-7.45,0.349,0.0,0.0,0.16,262.5,0.16,0.57
frt03,"2025-01-02T03:00",-6.58,0.933,-7.49,0.349,0.0,0.0,0.43,232.6,0.16,0.56
frt03,"2025-01-02T03:05",-6.51,0.934,-7.39,0.351,0.0,0.0,0.66,225.0,0.16,0.56
frt03,"2025-01-02T03:10",-6.41,0.935,-7.28,0.354,0.0,0.0,0.04,234.8,0.16,0.56
frt03,"2025-01-02T03:15",-6.39,0.933,-7.3,0.354,0.0,0.0,0.0,0.0,0.16,0.56
frt03,"2025-01-02T03:20",-6.43,0.932,-7.34,0.352,0.0,0.0,0.0,0.0,0.16,0.56
frt03,"2025-01-02T03:25",-6.42,0.933,-7.32,0.353,0.0,0.0,0.23,20.2,0.15,0.56
frt03,"2025-01-02T03:30",-6.39,0.933,-7.3,0.354,0.0,0.0,0.98,14.4,0.15,0.56
frt03,"2025-01-02T03:35",-6.57,0.93,-7.51,0.348,0.0,0.0,0.0,0.0,0.14,0.56
frt03,"2025-01-02T03:40",-6.55,0.934,-7.43,0.35,0.0,0.0,0.43,27.6,0.14,0.54
frt03,"2025-01-02T03:45",-6.32,0.941,-7.12,0.359,0.0,0.0,1.2,20.0,0.14,0.54
frt03,"2025-01-02T03:50",-6.24,0.939,-7.06,0.36,0.0,0.0,0.82,8.7,0.14,0.54
frt03,"2025-01-02T03:55",-6.2,0.938,-7.03,0.361,0.0,0.0,0.98,19.6,0.14,0.54
frt03,"2025-01-02T04:00",-6.05,0.939,-6.87,0.365,0.0,0.0,1.04,21.9,0.14,0.54
frt03,"2025-01-02T04:05",-5.96,0.937,-6.81,0.367,0.0,0.0,0.18,37.2,0.14,0.54
frt03,"2025-01-02T04:10",-5.82,0.937,-6.67,0.371,0.0,0.0,0.07,41.7,0.14,0.54
frt03,"2025-01-02T04:15",-5.81,0.934,-6.7,0.37,0.0,0.0,0.0,0.0,0.14,0.54
frt03,"2025-01-02T04:20",-5.82,0.933,-6.73,0.369,0.0,0.0,0.0,0.0,0.13,0.54
frt03,"2025-01-02T04:25",-5.9,0.932,-6.82,0.367,0.0,0.0,0.0,0.0,0.13,0.53
frt03,"2025-01-02T04:30",-5.88,0.935,-6.76,0.369,0.0,0.0,0.75,215.5,0.13,0.52
frt03,"2025-01-02T04:35",-5.8,0.938,-6.64,0.372,0.0,0.0,0.15,238.1,0.13,0.52
frt03,"2025-01-02T04:40",-5.72,0.937,-6.57,0.374,0.0,0.0,0.0,0.0,0.13,0.52
frt03,"2025-01-02T04:45",-5.72,0.935,-6.6,0.373,0.0,0.0,0.21,231.2,0.13,0.52
frt03,"2025-01-02T04:50",-5.72,0.935,-6.6,0.373,0.0,0.0,0.07,230.0,0.12,0.52
frt03,"2025-01-02T04:55",-5.7,0.934,-6.6,0.373,0.0,0.0,0.25,264.7,0.12,0.52
frt03,"2025-01-02T05:00",-5.75,0.932,-6.67,0.371,0.0,0.0,0.0,0.0,0.12,0.52
frt03,"2025-01-02T05:05",-5.84,0.929,-6.8,0.368,0.0,0.0,0.59,199.9,0.12,0.52
frt03,"2025-01-02T05:10",-5.95,0.928,-6.93,0.364,0.0,0.0,0.04,214.0,0.12,0.52
frt03,"2025-01-02T05:15",-6.03,0.928,-7.01,0.361,0.0,0.0,0.0,0.0,0.12,0.52
frt03,"2025-01-02T05:20",-6.1,0.929,-7.06,0.36,0.0,0.0,0.0,0.0,0.12,0.52
frt03,"2025-01-02T05:25",-6.18,0.929,-7.14,0.358,0.0,0.0,0.49,117.5,0.12,0.52
frt03,"2025-01-02T05:30",-6.55,0.924,-7.58,0.346,0.0,0.0,0.99,110.9,0.12,0.52
frt03,"2025-01-02T05:35",-6.82,0.929,-7.77,0.341,0.0,0.0,0.08,94.5,0.12,0.52
frt03,"2025-01-02T05:40",-6.93,0.934,-7.81,0.34,0.0,0.0,0.12,67.7,0.12,0.52
frt03,"2025-01-02T05:45",-6.95,0.938,-7.78,0.341,0.0,0.0,0.66,34.6,0.11,0.51
frt03,"2025-01-02T05:50",-6.84,0.944,-7.59,0.346,0.0,0.0,0.66,3.4,0.1,0.51
frt03,"2025-01-02T05:55",-6.64,0.948,-7.34,0.353,0.0,0.0,1.28,351.6,0.1,0.5
frt03,"2025-01-02T06:00",-6.73,0.946,-7.46,0.349,0.0,0.0,0.76,350.5,0.1,0.5
frt03,"2025-01-02T06:05",-6.63,0.95,-7.3,0.354,0.0,0.0,0.05,353.2,0.1,0.5
frt03,"2025-01-02T06:10",-6.71,0.947,-7.42,0.351,0.0,0.0,0.0,0.0,0.09,0.5
frt03,"2025-01-02T06:15",-7.08,0.939,-7.89,0.338,0.0,0.0,0.0,0.0,0.09,0.5
frt03,"2025-01-02T06:20",-7.27,0.943,-8.03,0.334,0.0,0.0,0.1,255.7,0.09,0.5
frt03,"2025-01-02T06:25",-7.33,0.945,-8.06,0.333,0.0,0.0,0.86,251.7,0.09,0.49
frt03,"2025-01-02T06:30",-7.43,0.946,-8.15,0.331,0.0,0.0,0.26,226.7,0.09,0.49
frt03,"2025-01-02T06:35",-7.49,0.947,-8.19,0.33,0.0,0.0,0.48,203.6,0.09,0.48
frt03,"2025-01-02T06:40",-7.55,0.947,-8.25,0.328,0.0,0.0,0.07,180.3,0.08,0.48
frt03,"2025-01-02T06:45",-7.61,0.948,-8.3,0.327,0.0,0.0,0.12,49.7,0.08,0.48
frt03,"2025-01-02T06:50",-7.73,0.948,-8.42,0.324,0.0,0.0,1.57,36.2,0.07,0.48
frt03,"2025-01-02T06:55",-7.72,0.952,-8.36,0.326,0.0,0.0,1.66,33.4,0.07,0.48
frt03,"2025-01-02T07:00",-7.61,0.955,-8.2,0.33,0.0,0.0,1.8,32.7,0.07,0.47
frt03,"2025-01-02T07:05",-7.54,0.956,-8.12,0.332,0.0,0.0,1.23,29.4,0.06,0.47
frt03,"2025-01-02T07:10",-7.5,0.956,-8.08,0.333,0.0,0.0,1.04,63.6,0.06,0.46
frt03,"2025-01-02T07:15",-7.55,0.954,-8.16,0.331,0.2,0.0,0.47,40.5,0.06,0.46
frt03,"2025-01-02T07:20",-7.49,0.955,-8.09,0.333,0.68,0.0,0.2,52.5,0.06,0.46
frt03,"2025-01-02T07:25",-7.27,0.958,-7.82,0.34,1.65,0.0,0.0,0.0,0.05,0.46
frt03,"2025-01-02T07:30",-7.06,0.959,-7.6,0.346,2.07,0.0,0.0,0.0,0.05,0.46
frt03,"2025-01-02T07:35",-6.98,0.958,-7.54,0.347,3.47,0.0,0.0,0.0,0.05,0.46
frt03,"2025-01-02T07:40",-6.84,0.958,-7.4,0.351,6.02,0.0,0.01,129.8,0.05,0.46
frt03,"2025-01-02T07:45",-6.7,0.958,-7.26,0.355,8.62,0.0,0.56,166.7,0.05,0.45
frt03,"2025-01-02T07:50",-6.64,0.955,-7.24,0.355,13.55,0.0,0.43,215.0,0.05,0.44
frt03,"2025-01-02T07:55",-6.69,0.952,-7.33,0.353,25.67,0.0,0.05,194.5,0.05,0.44
frt03,"2025-01-02T08:00",-6.62,0.951,-7.27,0.354,31.7,0.0,0.0,0.0,0.05,0.44
frt03,"2025-01-02T08:05",-6.54,0.949,-7.23,0.356,31.12,0.0,0.0,0.0,0.05,0.44
frt03,"2025-01-02T08:10",-6.38,0.951,-7.04,0.361,31.22,0.0,0.68,260.6,0.05,0.44
frt03,"2025-01-02T08:15",-6.23,0.951,-6.89,0.365,43.22,0.0,0.02,249.0,0.05,0.44
frt03,"2025-01-02T08:20",-6.11,0.949,-6.8,0.368,37.47,0.0,0.0,0.0,0.05,0.44
frt03,"2025-01-02T08:25",-6.09,0.946,-6.81,0.367,35.78,0.0,0.0,0.0,0.05,0.44
frt03,"2025-01-02T08:30",-6.07,0.943,-6.83,0.367,42.65,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T08:35",-6.05,0.942,-6.83,0.366,74.48,0.0,0.0,0.0,0.05,0.44
frt03,"2025-01-02T08:40",-5.91,0.941,-6.7,0.37,135.17,0.0,0.03,19.5,0.05,0.44
frt03,"2025-01-02T08:45",-5.65,0.938,-6.49,0.376,147.83,0.0,0.0,0.0,0.05,0.44
frt03,"2025-01-02T08:50",-5.34,0.932,-6.27,0.383,136.0,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T08:55",-4.96,0.925,-5.99,0.391,154.67,0.0,0.48,359.5,0.06,0.44
frt03,"2025-01-02T09:00",-4.62,0.918,-5.75,0.398,164.17,0.0,0.7,359.6,0.06,0.44
frt03,"2025-01-02T09:05",-4.41,0.911,-5.64,0.402,181.0,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T09:10",-4.14,0.905,-5.46,0.407,198.5,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T09:15",-3.73,0.897,-5.18,0.416,204.67,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T09:20",-3.4,0.884,-5.04,0.421,203.67,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T09:25",-3.07,0.871,-4.91,0.425,219.67,0.0,0.0,0.0,0.07,0.44
frt03,"2025-01-02T09:30",-2.68,0.858,-4.73,0.43,226.83,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T09:35",-2.21,0.843,-4.5,0.438,238.5,0.0,0.0,0.0,0.06,0.44
frt03,"2025-01-02T09:40",-1.87,0.816,-4.59,0.435,245.67,0.0,0.05,96.3,0.06,0.44
frt03,"2025-01-02T09:45",-1.78,0.798,-4.81,0.428,268.0,0.0,0.29,92.4,0.06,0.44
frt03,"2025-01-02T09:50",-1.44,0.794,-4.54,0.437,302.83,0.0,0.13,99.5,0.07,0.44
frt03,"2025-01-02T09:55",-1.22,0.761,-4.89,0.425,304.83,0.0,0.43,111.1,0.07,0.44
frt03,"2025-01-02T10:00",-0.93,0.736,-5.05,0.42,287.0,0.0,0.78,138.4,0.07,0.44
frt03,"2025-01-02T10:05",-0.88,0.718,-5.33,0.411,303.0,0.0,0.57,132.3,0.07,0.44
frt03,"2025-01-02T10:10",-0.71,0.708,-5.35,0.411,316.17,0.0,0.51,133.1,0.07,0.44
frt03,"2025-01-02T10:15",-0.47,0.707,-5.14,0.417,333.33,0.0,0.54,152.5,0.08,0.44
frt03,"2025-01-02T10:20",-0.28,0.69,-5.28,0.413,344.67,0.0,0.9,152.6,0.08,0.45
frt03,"2025-01-02T10:25",-0.25,0.673,-5.58,0.403,345.67,0.0,0.66,135.1,0.08,0.45
frt03,"2025-01-02T10:30",0.05,0.665,-5.45,0.408,354.33,0.0,0.54,135.4,0.07,0.45
frt03,"2025-01-02T10:35",0.22,0.641,-5.78,0.398,364.17,0.0,0.1,150.4,0.07,0.45
frt03,"2025-01-02T10:40",0.41,0.632,-5.78,0.398,364.83,0.0,0.32,97.7,0.07,0.45
frt03,"2025-01-02T10:45",0.6,0.632,-5.6,0.403,379.5,0.0,0.73,179.4,0.07,0.44
frt03,"2025-01-02T10:50",0.73,0.628,-5.56,0.404,381.5,0.0,0.91,154.2,0.08,0.44
frt03,"2025-01-02T10:55",0.88,0.627,-5.44,0.408,370.67,0.0,1.28,132.3,0.08,0.44
frt03,"2025-01-02T11:00",0.98,0.623,-5.43,0.408,393.5,0.0,1.43,130.4,0.08,0.44
frt03,"2025-01-02T11:05",1.02,0.624,-5.37,0.41,412.5,0.0,1.53,169.1,0.08,0.44
frt03,"2025-01-02T11:10",1.09,0.603,-5.75,0.398,417.17,0.0,1.88,135.0,0.08,0.44
frt03,"2025-01-02T11:15",1.25,0.591,-5.86,0.395,422.83,0.0,1.92,124.1,0.08,0.44
frt03,"2025-01-02T11:20",1.48,0.589,-5.7,0.4,423.17,0.0,1.9,141.9,0.08,0.45
frt03,"2025-01-02T11:25",1.72,0.561,-6.11,0.388,428.33,0.0,1.66,137.7,0.08,0.46
frt03,"2025-01-02T11:30",1.83,0.56,-6.03,0.39,429.67,0.0,1.36,158.4,0.08,0.46
frt03,"2025-01-02T11:35",2.03,0.549,-6.1,0.388,415.17,0.0,1.7,131.8,0.09,0.46
frt03,"2025-01-02T11:40",2.24,0.537,-6.19,0.385,418.33,0.0,1.43,145.4,0.09,0.47
frt03,"2025-01-02T11:45",2.36,0.53,-6.25,0.384,406.17,0.0,1.34,114.1,0.1,0.47
frt03,"2025-01-02T11:50",2.68,0.534,-5.85,0.396,441.5,0.0,1.28,100.2,0.11,0.49
