logger_tag,year,file_path,file_kind,kind,severity,start,end,details,min_v,max_v,gap_minutes,voltage_col,plot_path
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-24 17:15:00,2023-08-25 09:00:00,S4B_Table1.dat,,,945.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-25 19:00:00,2023-08-26 09:00:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-26 18:15:00,2023-08-27 09:15:00,S4B_Table1.dat,,,900.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-27 19:00:00,2023-08-28 08:45:00,S4B_Table1.dat,,,825.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-28 19:00:00,2023-08-29 09:00:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-29 19:00:00,2023-08-30 09:00:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-30 19:00:00,2023-08-31 09:00:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-31 19:00:00,2023-09-01 09:00:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-01 17:15:00,2023-09-02 09:15:00,S4B_Table1.dat,,,960.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-02 17:45:00,2023-09-03 08:45:00,S4B_Table1.dat,,,900.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-03 18:45:00,2023-09-04 09:00:00,S4B_Table1.dat,,,855.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-04 09:15:00,2023-09-04 10:30:00,S4B_Table1.dat,,,75.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-04 18:45:00,2023-09-05 09:15:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-05 18:45:00,2023-09-06 09:15:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-06 18:45:00,2023-09-07 09:15:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-07 18:45:00,2023-09-08 09:15:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-08 18:45:00,2023-09-09 09:15:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-09 18:30:00,2023-09-10 09:15:00,S4B_Table1.dat,,,885.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-10 17:00:00,2023-09-11 09:00:00,S4B_Table1.dat,,,960.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-11 18:30:00,2023-09-12 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-12 18:15:00,2023-09-13 08:45:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-13 17:15:00,2023-09-14 09:00:00,S4B_Table1.dat,,,945.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-14 17:15:00,2023-09-15 09:00:00,S4B_Table1.dat,,,945.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-15 18:00:00,2023-09-16 09:00:00,S4B_Table1.dat,,,900.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-16 18:45:00,2023-09-17 09:00:00,S4B_Table1.dat,,,855.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-17 18:45:00,2023-09-18 08:45:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-18 11:30:00,2023-09-18 13:45:00,S4B_Table1.dat,,,135.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-18 18:00:00,2023-09-19 09:00:00,S4B_Table1.dat,,,900.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-19 18:30:00,2023-09-20 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-20 17:15:00,2023-09-20 18:30:00,S4B_Table1.dat,,,75.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-20 18:30:00,2023-09-21 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-21 18:30:00,2023-09-22 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-22 18:30:00,2023-09-23 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-23 18:30:00,2023-09-24 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-24 18:30:00,2023-09-25 09:15:00,S4B_Table1.dat,,,885.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-25 18:30:00,2023-09-26 09:15:00,S4B_Table1.dat,,,885.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-26 18:30:00,2023-09-27 09:15:00,S4B_Table1.dat,,,885.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-27 18:30:00,2023-09-28 09:15:00,S4B_Table1.dat,,,885.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-28 18:30:00,2023-09-29 09:15:00,S4B_Table1.dat,,,885.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-29 18:30:00,2023-09-30 09:00:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-09-30 17:45:00,2023-10-01 09:45:00,S4B_Table1.dat,,,960.0,,
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,main,gap,info,2024-03-15 08:00:00,2024-03-15 11:00:00,S4B_Table1.dat,,,180.0,,
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,main,gap,info,2024-03-28 17:45:00,2024-04-01 13:45:00,S4B_Table1.dat,,,5520.0,,
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,main,gap,info,2024-05-23 10:30:00,2024-06-25 09:30:00,S4B_Table1.dat,,,47460.0,,
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,main,gap,info,2024-10-17 19:15:00,2024-10-21 16:00:00,S4B_Table1.dat,,,5565.0,,
S4B,2025,biochar_app/data-raw/datfiles_2025/S4B_Table1.dat,main,gap,info,2024-03-15 08:00:00,2024-03-15 11:00:00,S4B_Table1.dat,,,180.0,,
S4B,2025,biochar_app/data-raw/datfiles_2025/S4B_Table1.dat,main,gap,info,2024-03-28 17:45:00,2024-04-01 13:45:00,S4B_Table1.dat,,,5520.0,,
S4B,2025,biochar_app/data-raw/datfiles_2025/S4B_Table1.dat,main,gap,info,2024-05-23 10:30:00,2024-06-25 09:30:00,S4B_Table1.dat,,,47460.0,,
S4B,2025,biochar_app/data-raw/datfiles_2025/S4B_Table1.dat,main,gap,info,2024-10-17 19:15:00,2024-10-21 16:00:00,S4B_Table1.dat,,,5565.0,,
S4B,2026,biochar_app/data-raw/datfiles_2026/S4B_Table1.dat,main,gap,info,2024-03-15 08:00:00,2024-03-15 11:00:00,S4B_Table1.dat,,,180.0,,
S4B,2026,biochar_app/data-raw/datfiles_2026/S4B_Table1.dat,main,gap,info,2024-03-28 17:45:00,2024-04-01 13:45:00,S4B_Table1.dat,,,5520.0,,
S4B,2026,biochar_app/data-raw/datfiles_2026/S4B_Table1.dat,main,gap,info,2024-05-23 10:30:00,2024-06-25 09:30:00,S4B_Table1.dat,,,47460.0,,
S4B,2026,biochar_app/data-raw/datfiles_2026/S4B_Table1.dat,main,gap,info,2024-10-17 19:15:00,2024-10-21 16:00:00,S4B_Table1.dat,,,5565.0,,
S4M,2023,biochar_app/data-raw/datfiles_2023/S4M_Table1_late2023_withBattV.dat,late2023_withBattV,gap,info,2023-11-06 12:45:00,2023-12-16 10:00:00,S4M_Table1_late2023_withBattV.dat,,,57435.0,,
S4M,2024,biochar_app/data-raw/datfiles_2024/S4M_Table1.dat,main,gap,info,2023-11-06 12:45:00,2023-12-16 10:00:00,S4M_Table1.dat,,,57435.0,,
S4M,2024,biochar_app/data-raw/datfiles_2024/S4M_Table1.dat,main,gap,info,2024-04-02 14:30:00,2024-04-02 15:45:00,S4M_Table1.dat,,,75.0,,
S4M,2025,biochar_app/data-raw/datfiles_2025/S4M_Table1.dat,main,gap,info,2023-11-06 12:45:00,2023-12-16 10:00:00,S4M_Table1.dat,,,57435.0,,
S4M,2025,biochar_app/data-raw/datfiles_2025/S4M_Table1.dat,main,gap,info,2024-04-02 14:30:00,2024-04-02 15:45:00,S4M_Table1.dat,,,75.0,,
S4M,2026,biochar_app/data-raw/datfiles_2026/S4M_Table1.dat,main,gap,info,2023-11-06 12:45:00,2023-12-16 10:00:00,S4M_Table1.dat,,,57435.0,,
S4M,2026,biochar_app/data-raw/datfiles_2026/S4M_Table1.dat,main,gap,info,2024-04-02 14:30:00,2024-04-02 15:45:00,S4M_Table1.dat,,,75.0,,
S4T,2023,biochar_app/data-raw/datfiles_2023/S4T_Table1_late2023_withBattV.dat,late2023_withBattV,gap,info,2023-11-06 12:15:00,2023-12-04 10:15:00,S4T_Table1_late2023_withBattV.dat,,,40200.0,,
S4T,2024,biochar_app/data-raw/datfiles_2024/S4T_Table1.dat,main,gap,info,2023-11-06 12:15:00,2023-12-04 10:15:00,S4T_Table1.dat,,,40200.0,,
S4T,2024,biochar_app/data-raw/datfiles_2024/S4T_Table1.dat,main,gap,info,2024-03-21 14:30:00,2024-03-21 15:45:00,S4T_Table1.dat,,,75.0,,
S4T,2025,biochar_app/data-raw/datfiles_2025/S4T_Table1.dat,main,gap,info,2023-11-06 12:15:00,2023-12-04 10:15:00,S4T_Table1.dat,,,40200.0,,
S4T,2025,biochar_app/data-raw/datfiles_2025/S4T_Table1.dat,main,gap,info,2024-03-21 14:30:00,2024-03-21 15:45:00,S4T_Table1.dat,,,75.0,,
S4T,2026,biochar_app/data-raw/datfiles_2026/S4T_Table1.dat,main,gap,info,2023-11-06 12:15:00,2023-12-04 10:15:00,S4T_Table1.dat,,,40200.0,,
S4T,2026,biochar_app/data-raw/datfiles_2026/S4T_Table1.dat,main,gap,info,2024-03-21 14:30:00,2024-03-21 15:45:00,S4T_Table1.dat,,,75.0,,
