timestamp,BattV_Min_S1_T,VWC_1_raw_S1_T,EC_1_raw_S1_T,T_1_raw_S1_T,VWC_2_raw_S1_T,EC_2_raw_S1_T,T_2_raw_S1_T,VWC_3_raw_S1_T,EC_3_raw_S1_T,T_3_raw_S1_T,BattV_Min_S1_M,VWC_1_raw_S1_M,EC_1_raw_S1_M,T_1_raw_S1_M,VWC_2_raw_S1_M,EC_2_raw_S1_M,T_2_raw_S1_M,VWC_3_raw_S1_M,EC_3_raw_S1_M,T_3_raw_S1_M,BattV_Min_S1_B,VWC_1_raw_S1_B,EC_1_raw_S1_B,T_1_raw_S1_B,VWC_2_raw_S1_B,EC_2_raw_S1_B,T_2_raw_S1_B,VWC_3_raw_S1_B,EC_3_raw_S1_B,T_3_raw_S1_B,BattV_Min_S2_T,VWC_1_raw_S2_T,EC_1_raw_S2_T,T_1_raw_S2_T,VWC_2_raw_S2_T,EC_2_raw_S2_T,T_2_raw_S2_T,VWC_3_raw_S2_T,EC_3_raw_S2_T,T_3_raw_S2_T,BattV_Min_S2_M,VWC_1_raw_S2_M,EC_1_raw_S2_M,T_1_raw_S2_M,VWC_2_raw_S2_M,EC_2_raw_S2_M,T_2_raw_S2_M,VWC_3_raw_S2_M,EC_3_raw_S2_M,T_3_raw_S2_M,BattV_Min_S2_B,VWC_1_raw_S2_B,EC_1_raw_S2_B,T_1_raw_S2_B,VWC_2_raw_S2_B,EC_2_raw_S2_B,T_2_raw_S2_B,VWC_3_raw_S2_B,EC_3_raw_S2_B,T_3_raw_S2_B,BattV_Min_S3_T,VWC_1_raw_S3_T,EC_1_raw_S3_T,T_1_raw_S3_T,VWC_2_raw_S3_T,EC_2_raw_S3_T,T_2_raw_S3_T,VWC_3_raw_S3_T,EC_3_raw_S3_T,T_3_raw_S3_T,BattV_Min_S3_M,VWC_1_raw_S3_M,EC_1_raw_S3_M,T_1_raw_S3_M,VWC_2_raw_S3_M,EC_2_raw_S3_M,T_2_raw_S3_M,VWC_3_raw_S3_M,EC_3_raw_S3_M,T_3_raw_S3_M,BattV_Min_S3_B,VWC_1_raw_S3_B,EC_1_raw_S3_B,T_1_raw_S3_B,VWC_2_raw_S3_B,EC_2_raw_S3_B,T_2_raw_S3_B,VWC_3_raw_S3_B,EC_3_raw_S3_B,T_3_raw_S3_B,BattV_Min_S4_T,VWC_1_raw_S4_T,EC_1_raw_S4_T,T_1_raw_S4_T,VWC_2_raw_S4_T,EC_2_raw_S4_T,T_2_raw_S4_T,VWC_3_raw_S4_T,EC_3_raw_S4_T,T_3_raw_S4_T,BattV_Min_S4_M,VWC_1_raw_S4_M,EC_1_raw_S4_M,T_1_raw_S4_M,VWC_2_raw_S4_M,EC_2_raw_S4_M,T_2_raw_S4_M,VWC_3_raw_S4_M,EC_3_raw_S4_M,T_3_raw_S4_M,BattV_Min_S4_B,VWC_1_raw_S4_B,EC_1_raw_S4_B,T_1_raw_S4_B,VWC_2_raw_S4_B,EC_2_raw_S4_B,T_2_raw_S4_B,VWC_3_raw_S4_B,EC_3_raw_S4_B,T_3_raw_S4_B,SWC_vol_L_S1_T_1,SWC_vol_gal_S1_T_1,SWC_vol_L_S1_T_2,SWC_vol_gal_S1_T_2,SWC_vol_L_S1_T_3,SWC_vol_gal_S1_T_3,SWC_vol_L_S1_M_1,SWC_vol_gal_S1_M_1,SWC_vol_L_S1_M_2,SWC_vol_gal_S1_M_2,SWC_vol_L_S1_M_3,SWC_vol_gal_S1_M_3,SWC_vol_L_S1_B_1,SWC_vol_gal_S1_B_1,SWC_vol_L_S1_B_2,SWC_vol_gal_S1_B_2,SWC_vol_L_S1_B_3,SWC_vol_gal_S1_B_3,SWC_vol_L_S2_T_1,SWC_vol_gal_S2_T_1,SWC_vol_L_S2_T_2,SWC_vol_gal_S2_T_2,SWC_vol_L_S2_T_3,SWC_vol_gal_S2_T_3,SWC_vol_L_S2_M_1,SWC_vol_gal_S2_M_1,SWC_vol_L_S2_M_2,SWC_vol_gal_S2_M_2,SWC_vol_L_S2_M_3,SWC_vol_gal_S2_M_3,SWC_vol_L_S2_B_1,SWC_vol_gal_S2_B_1,SWC_vol_L_S2_B_2,SWC_vol_gal_S2_B_2,SWC_vol_L_S2_B_3,SWC_vol_gal_S2_B_3,SWC_vol_L_S3_T_1,SWC_vol_gal_S3_T_1,SWC_vol_L_S3_T_2,SWC_vol_gal_S3_T_2,SWC_vol_L_S3_T_3,SWC_vol_gal_S3_T_3,SWC_vol_L_S3_M_1,SWC_vol_gal_S3_M_1,SWC_vol_L_S3_M_2,SWC_vol_gal_S3_M_2,SWC_vol_L_S3_M_3,SWC_vol_gal_S3_M_3,SWC_vol_L_S3_B_1,SWC_vol_gal_S3_B_1,SWC_vol_L_S3_B_2,SWC_vol_gal_S3_B_2,SWC_vol_L_S3_B_3,SWC_vol_gal_S3_B_3,SWC_vol_L_S4_T_1,SWC_vol_gal_S4_T_1,SWC_vol_L_S4_T_2,SWC_vol_gal_S4_T_2,SWC_vol_L_S4_T_3,SWC_vol_gal_S4_T_3,SWC_vol_L_S4_M_1,SWC_vol_gal_S4_M_1,SWC_vol_L_S4_M_2,SWC_vol_gal_S4_M_2,SWC_vol_L_S4_M_3,SWC_vol_gal_S4_M_3,SWC_vol_L_S4_B_1,SWC_vol_gal_S4_B_1,SWC_vol_L_S4_B_2,SWC_vol_gal_S4_B_2,SWC_vol_L_S4_B_3,SWC_vol_gal_S4_B_3,Tdiff_1_S1_S2_T,Tdiff_2_S1_S2_T,Tdiff_3_S1_S2_T,Tdiff_1_S1_S2_M,Tdiff_2_S1_S2_M,Tdiff_3_S1_S2_M,Tdiff_1_S1_S2_B,Tdiff_2_S1_S2_B,Tdiff_3_S1_S2_B,Tdiff_1_S3_S4_T,Tdiff_2_S3_S4_T,Tdiff_3_S3_S4_T,Tdiff_1_S3_S4_M,Tdiff_2_S3_S4_M,Tdiff_3_S3_S4_M,Tdiff_1_S3_S4_B,Tdiff_2_S3_S4_B,Tdiff_3_S3_S4_B,SWCdiff_gal_S1_S2_T_1,SWCdiff_L_S1_S2_T_1,SWCdiff_gal_S1_S2_T_2,SWCdiff_L_S1_S2_T_2,SWCdiff_gal_S1_S2_T_3,SWCdiff_L_S1_S2_T_3,SWCdiff_gal_S1_S2_M_1,SWCdiff_L_S1_S2_M_1,SWCdiff_gal_S1_S2_M_2,SWCdiff_L_S1_S2_M_2,SWCdiff_gal_S1_S2_M_3,SWCdiff_L_S1_S2_M_3,SWCdiff_gal_S1_S2_B_1,SWCdiff_L_S1_S2_B_1,SWCdiff_gal_S1_S2_B_2,SWCdiff_L_S1_S2_B_2,SWCdiff_gal_S1_S2_B_3,SWCdiff_L_S1_S2_B_3,SWCdiff_gal_S3_S4_T_1,SWCdiff_L_S3_S4_T_1,SWCdiff_gal_S3_S4_T_2,SWCdiff_L_S3_S4_T_2,SWCdiff_gal_S3_S4_T_3,SWCdiff_L_S3_S4_T_3,SWCdiff_gal_S3_S4_M_1,SWCdiff_L_S3_S4_M_1,SWCdiff_gal_S3_S4_M_2,SWCdiff_L_S3_S4_M_2,SWCdiff_gal_S3_S4_M_3,SWCdiff_L_S3_S4_M_3,SWCdiff_gal_S3_S4_B_1,SWCdiff_L_S3_S4_B_1,SWCdiff_gal_S3_S4_B_2,SWCdiff_L_S3_S4_B_2,SWCdiff_gal_S3_S4_B_3,SWCdiff_L_S3_S4_B_3
2025-05-18 14:45:00,13.666,39.289,0.529,59.579,36.973,0.464,60.01,38.567,0.456,59.746,13.573,34.109,0.411,59.9,33.865,0.397,60.23,37.687,0.456,60.043,13.674,31.543,1.022,60.656,31.841,1.23,60.941,28.851,1.425,61.136,13.596,27.303,0.376,60.79,36.325,0.437,60.158,37.543,0.392,60.424,13.624,31.941,0.355,59.682,32.937,0.346,59.942,35.97,0.242,59.754,13.605,30.047,0.31,60.027,29.431,0.359,60.385,32.971,0.32,60.541,13.486,22.976,0.349,63.492,25.929,0.571,63.199,39.59,0.721,62.463,10.982,17.791,0.22,61.777,23.592,0.294,61.42,29.499,0.28,60.591,13.537,20.501,0.258,65.013,24.698,0.316,63.293,16.842,0.155,62.206,13.602,11.934,0.176,62.073,22.835,0.382,62.207,31.251,0.361,61.653,13.597,12.9,0.16,60.914,17.431,0.366,60.806,27.337,0.694,60.529,13.58,24.795,0.749,64.499,33.237,1.324,62.535,36.44,1.559,61.991,0.197,0.052,0.186,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.159,0.042,0.16,0.042,0.145,0.038,0.137,0.036,0.183,0.048,0.189,0.05,0.161,0.042,0.166,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.166,0.044,0.115,0.031,0.13,0.034,0.199,0.053,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.115,0.03,0.157,0.041,0.065,0.017,0.088,0.023,0.137,0.036,0.125,0.033,0.167,0.044,0.183,0.048,-1.211,-0.148,-0.679,0.218,0.288,0.289,0.629,0.555,0.594,1.419,0.992,0.811,0.863,0.614,0.062,0.514,0.758,0.214,0.016,0.06,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.009,0.002,0.008,0.003,0.012,-0.005,-0.021,0.015,0.056,0.004,0.016,0.011,0.042,0.006,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.099
2025-05-18 15:00:00,13.666,39.266,0.528,59.57,36.971,0.464,60.007,38.569,0.456,59.731,13.56,34.11,0.411,59.896,33.87,0.396,60.207,37.637,0.456,60.041,13.643,31.479,1.026,60.736,31.922,1.226,60.937,28.789,1.425,61.129,13.593,27.241,0.375,60.8,36.309,0.437,60.167,37.539,0.392,60.404,13.58,31.899,0.356,59.711,32.893,0.345,59.939,35.971,0.242,59.746,13.606,30.019,0.31,60.096,29.433,0.359,60.386,32.968,0.32,60.515,13.47,22.977,0.349,63.532,25.928,0.571,63.18,39.589,0.721,62.459,10.977,17.783,0.22,61.731,23.594,0.293,61.406,29.499,0.28,60.601,13.572,20.498,0.258,65.1,24.695,0.316,63.326,16.841,0.155,62.202,13.593,11.937,0.176,62.08,22.834,0.382,62.189,31.251,0.361,61.652,13.626,12.905,0.16,60.93,17.375,0.366,60.795,27.357,0.693,60.52,13.61,24.792,0.749,64.543,33.263,1.325,62.568,36.365,1.563,61.993,0.197,0.052,0.186,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.137,0.036,0.183,0.048,0.189,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.166,0.044,0.115,0.031,0.13,0.034,0.199,0.053,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.115,0.03,0.157,0.041,0.065,0.017,0.087,0.023,0.138,0.036,0.125,0.033,0.167,0.044,0.183,0.048,-1.23,-0.16,-0.672,0.185,0.268,0.295,0.641,0.551,0.614,1.452,0.991,0.807,0.801,0.61,0.081,0.556,0.758,0.209,0.016,0.06,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.008,0.002,0.007,0.003,0.013,-0.006,-0.021,0.015,0.055,0.004,0.016,0.011,0.042,0.006,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.098
2025-05-18 15:15:00,13.672,39.228,0.528,59.547,36.94,0.463,59.987,38.569,0.456,59.725,13.58,34.11,0.411,59.871,33.861,0.397,60.203,37.641,0.455,60.026,13.638,31.492,1.027,60.843,31.858,1.229,60.926,28.806,1.424,61.124,13.574,27.233,0.376,60.819,36.306,0.437,60.182,37.519,0.392,60.399,13.563,31.87,0.356,59.75,32.87,0.345,59.927,35.971,0.242,59.744,13.628,30.037,0.311,60.173,29.435,0.359,60.385,32.924,0.321,60.502,13.509,22.977,0.349,63.568,25.937,0.571,63.167,39.599,0.72,62.437,10.972,17.794,0.22,61.66,23.593,0.293,61.386,29.5,0.28,60.578,13.618,20.495,0.258,65.17,24.695,0.316,63.36,16.843,0.155,62.181,13.614,11.935,0.176,62.096,22.837,0.382,62.195,31.251,0.361,61.655,13.622,12.9,0.16,60.956,17.355,0.365,60.773,27.355,0.693,60.508,13.65,24.789,0.75,64.611,33.265,1.325,62.621,36.191,1.572,61.99,0.197,0.052,0.186,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.137,0.036,0.182,0.048,0.189,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.044,0.115,0.031,0.13,0.034,0.199,0.053,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.115,0.03,0.157,0.041,0.065,0.017,0.087,0.023,0.137,0.036,0.125,0.033,0.167,0.044,0.182,0.048,-1.272,-0.195,-0.674,0.121,0.276,0.283,0.67,0.541,0.623,1.472,0.973,0.783,0.704,0.613,0.07,0.559,0.74,0.191,0.016,0.06,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.008,0.002,0.007,0.003,0.012,-0.005,-0.021,0.015,0.055,0.004,0.016,0.011,0.042,0.006,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.097
2025-05-18 15:30:00,13.7,39.23,0.528,59.55,36.913,0.463,59.967,38.569,0.456,59.715,13.57,34.111,0.411,59.879,33.841,0.397,60.174,37.637,0.455,60.021,13.641,31.466,1.033,60.995,31.809,1.232,60.94,28.822,1.424,61.101,13.564,27.153,0.376,60.846,36.265,0.437,60.194,37.476,0.392,60.378,13.56,31.868,0.357,59.812,32.869,0.346,59.915,35.971,0.242,59.72,13.642,30.052,0.312,60.27,29.431,0.359,60.373,32.893,0.321,60.49,13.502,22.979,0.349,63.624,25.898,0.57,63.144,39.599,0.72,62.437,10.961,17.797,0.22,61.612,23.595,0.293,61.364,29.503,0.279,60.582,13.657,20.493,0.259,65.232,24.691,0.317,63.385,16.841,0.156,62.191,13.625,11.935,0.176,62.114,22.844,0.381,62.164,31.253,0.361,61.657,13.637,12.901,0.16,61.028,17.36,0.365,60.77,27.345,0.694,60.5,13.68,24.803,0.749,64.672,33.259,1.325,62.655,36.367,1.563,61.988,0.197,0.052,0.186,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.136,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.044,0.116,0.031,0.13,0.034,0.199,0.053,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.115,0.03,0.157,0.041,0.065,0.017,0.087,0.023,0.137,0.036,0.125,0.033,0.167,0.044,0.183,0.048,-1.296,-0.227,-0.664,0.067,0.259,0.302,0.724,0.567,0.611,1.511,0.98,0.78,0.584,0.594,0.082,0.561,0.73,0.203,0.016,0.061,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.008,0.002,0.007,0.003,0.012,-0.005,-0.02,0.015,0.056,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.098
2025-05-18 15:45:00,13.658,39.227,0.528,59.523,36.912,0.463,59.962,38.529,0.455,59.727,13.573,34.045,0.411,59.85,33.8,0.397,60.171,37.641,0.455,60.019,13.642,31.524,1.03,61.145,31.8,1.232,60.944,28.781,1.423,61.067,13.562,27.158,0.376,60.89,36.24,0.437,60.198,37.476,0.393,60.374,13.566,31.862,0.357,59.867,32.868,0.346,59.9,35.97,0.242,59.732,13.611,30.023,0.312,60.374,29.427,0.359,60.361,32.891,0.321,60.488,13.465,22.948,0.349,63.671,25.864,0.57,63.12,39.563,0.719,62.407,10.951,17.794,0.22,61.564,23.596,0.293,61.363,29.501,0.279,60.588,13.684,20.494,0.259,65.316,24.691,0.317,63.425,16.841,0.155,62.19,13.581,11.937,0.176,62.152,22.733,0.381,62.175,31.253,0.361,61.636,13.627,12.835,0.16,61.08,17.345,0.365,60.773,27.343,0.694,60.499,13.726,24.779,0.75,64.689,33.321,1.322,62.681,36.41,1.561,61.991,0.197,0.052,0.186,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.137,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.044,0.115,0.03,0.13,0.034,0.199,0.053,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.114,0.03,0.157,0.041,0.065,0.017,0.087,0.023,0.137,0.036,0.125,0.033,0.167,0.044,0.183,0.048,-1.367,-0.236,-0.646,-0.017,0.271,0.286,0.77,0.583,0.579,1.519,0.946,0.772,0.484,0.59,0.09,0.627,0.744,0.199,0.016,0.061,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.008,0.002,0.008,0.003,0.012,-0.005,-0.021,0.015,0.055,0.004,0.016,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.098
2025-05-18 16:00:00,13.607,39.229,0.528,59.521,36.881,0.463,59.955,38.57,0.455,59.718,13.541,34.043,0.41,59.852,33.8,0.396,60.147,37.637,0.456,60.018,13.638,31.502,1.035,61.306,31.796,1.228,60.946,28.737,1.422,61.096,13.588,27.143,0.374,60.894,36.239,0.437,60.222,37.476,0.393,60.35,13.573,31.859,0.358,59.957,32.869,0.346,59.896,35.939,0.242,59.717,13.568,30.002,0.313,60.514,29.379,0.359,60.355,32.835,0.321,60.472,13.43,22.9,0.349,63.741,25.818,0.569,63.115,39.528,0.721,62.407,10.942,17.73,0.219,61.481,23.595,0.293,61.33,29.5,0.28,60.575,13.691,20.492,0.259,65.354,24.689,0.317,63.461,16.842,0.156,62.185,13.564,11.935,0.176,62.175,22.687,0.381,62.163,31.252,0.361,61.623,13.573,12.82,0.161,61.147,17.295,0.364,60.761,27.265,0.693,60.495,13.729,24.761,0.75,64.697,33.223,1.327,62.704,36.355,1.564,61.993,0.197,0.052,0.185,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.144,0.038,0.136,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.044,0.115,0.03,0.13,0.034,0.199,0.052,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.114,0.03,0.157,0.041,0.064,0.017,0.087,0.023,0.137,0.036,0.124,0.033,0.167,0.044,0.183,0.048,-1.373,-0.267,-0.632,-0.105,0.251,0.301,0.793,0.591,0.625,1.567,0.952,0.784,0.334,0.569,0.08,0.656,0.757,0.192,0.016,0.061,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.009,0.002,0.008,0.003,0.012,-0.005,-0.021,0.015,0.055,0.004,0.016,0.011,0.042,0.007,0.025,0.008,0.032,0.003,0.011,-0.006,-0.021,-0.011,-0.043,-0.026,-0.098
2025-05-18 16:15:00,13.601,39.175,0.528,59.506,36.85,0.463,59.939,38.571,0.455,59.703,13.51,34.042,0.411,59.846,33.782,0.396,60.128,37.635,0.456,59.991,13.639,31.517,1.035,61.456,31.784,1.228,60.967,28.75,1.422,61.067,13.636,27.086,0.375,60.857,36.241,0.436,60.241,37.475,0.393,60.36,13.569,31.853,0.359,60.043,32.823,0.346,59.882,35.911,0.242,59.713,13.562,29.997,0.314,60.707,29.359,0.359,60.364,32.82,0.322,60.452,13.421,22.901,0.349,63.813,25.789,0.569,63.114,39.526,0.721,62.417,10.948,17.735,0.219,61.428,23.597,0.293,61.317,29.499,0.28,60.6,13.654,20.495,0.258,65.385,24.689,0.317,63.492,16.841,0.155,62.206,13.54,11.935,0.176,62.23,22.689,0.381,62.16,31.255,0.36,61.609,13.553,12.826,0.16,61.184,17.231,0.363,60.761,27.265,0.693,60.472,13.695,24.702,0.749,64.692,33.215,1.328,62.753,36.346,1.564,62.0,0.197,0.052,0.185,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.136,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.044,0.115,0.03,0.13,0.034,0.199,0.052,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.114,0.03,0.157,0.042,0.064,0.017,0.087,0.023,0.137,0.036,0.124,0.033,0.167,0.044,0.183,0.048,-1.352,-0.303,-0.657,-0.197,0.246,0.278,0.749,0.603,0.615,1.583,0.954,0.808,0.244,0.556,0.129,0.693,0.739,0.205,0.016,0.061,0.001,0.003,0.001,0.006,0.003,0.011,0.001,0.005,0.002,0.009,0.002,0.008,0.003,0.012,-0.005,-0.02,0.015,0.055,0.004,0.016,0.011,0.042,0.007,0.025,0.008,0.032,0.003,0.011,-0.006,-0.021,-0.011,-0.043,-0.026,-0.098
2025-05-18 16:30:00,13.606,39.167,0.528,59.505,36.85,0.463,59.933,38.562,0.455,59.697,13.515,34.018,0.41,59.845,33.734,0.396,60.115,37.637,0.456,59.979,13.643,31.462,1.039,61.568,31.745,1.228,60.986,28.759,1.421,61.047,13.672,27.089,0.374,60.793,36.241,0.437,60.259,37.473,0.393,60.34,13.57,31.849,0.36,60.129,32.801,0.346,59.89,35.91,0.242,59.713,13.56,29.985,0.315,60.947,29.359,0.359,60.357,32.819,0.322,60.434,13.432,22.899,0.349,63.905,25.793,0.569,63.104,39.531,0.72,62.382,10.933,17.739,0.218,61.361,23.598,0.293,61.307,29.5,0.28,60.594,13.639,20.423,0.258,65.401,24.689,0.317,63.536,16.841,0.156,62.191,13.539,11.927,0.177,62.303,22.666,0.38,62.157,31.259,0.36,61.6,13.554,12.822,0.16,61.277,17.221,0.363,60.76,27.259,0.693,60.466,13.681,24.717,0.748,64.667,33.217,1.328,62.78,36.333,1.565,61.997,0.197,0.052,0.185,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.136,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.044,0.115,0.03,0.13,0.034,0.199,0.052,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.114,0.03,0.157,0.042,0.064,0.017,0.087,0.023,0.137,0.036,0.124,0.033,0.167,0.044,0.183,0.048,-1.288,-0.326,-0.642,-0.284,0.225,0.265,0.622,0.63,0.614,1.602,0.946,0.782,0.085,0.547,0.128,0.734,0.755,0.195,0.016,0.061,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.009,0.002,0.007,0.003,0.012,-0.005,-0.02,0.015,0.055,0.004,0.016,0.011,0.042,0.007,0.025,0.008,0.032,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.098
2025-05-18 16:45:00,13.606,39.165,0.528,59.504,36.834,0.463,59.916,38.51,0.455,59.69,13.504,33.973,0.411,59.849,33.732,0.396,60.095,37.635,0.456,59.985,13.639,31.59,1.036,61.677,31.748,1.225,61.003,28.777,1.421,61.038,13.687,27.029,0.374,60.69,36.18,0.437,60.278,37.475,0.393,60.327,13.565,31.845,0.36,60.217,32.799,0.346,59.889,35.911,0.242,59.709,13.559,29.977,0.317,61.181,29.356,0.359,60.362,32.757,0.322,60.443,13.434,22.898,0.349,64.004,25.797,0.568,63.105,39.528,0.721,62.369,10.925,17.74,0.218,61.301,23.601,0.293,61.276,29.5,0.279,60.565,13.659,20.421,0.258,65.413,24.687,0.317,63.569,16.837,0.155,62.195,13.547,11.919,0.177,62.394,22.613,0.38,62.161,31.258,0.36,61.601,13.559,12.817,0.161,61.378,17.223,0.363,60.751,27.248,0.694,60.464,13.662,24.686,0.748,64.636,33.39,1.321,62.814,36.421,1.56,62.008,0.197,0.052,0.185,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.159,0.042,0.16,0.042,0.145,0.038,0.136,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.043,0.115,0.03,0.13,0.034,0.199,0.052,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.085,0.022,0.06,0.016,0.114,0.03,0.157,0.042,0.064,0.017,0.087,0.023,0.137,0.036,0.124,0.033,0.168,0.044,0.183,0.048,-1.186,-0.362,-0.637,-0.368,0.206,0.276,0.495,0.64,0.595,1.61,0.944,0.768,-0.076,0.525,0.1,0.777,0.755,0.187,0.016,0.061,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.009,0.002,0.008,0.003,0.012,-0.005,-0.02,0.015,0.055,0.004,0.016,0.011,0.042,0.007,0.025,0.008,0.032,0.003,0.011,-0.006,-0.021,-0.012,-0.044,-0.026,-0.098
2025-05-18 17:00:00,13.618,39.17,0.527,59.493,36.79,0.463,59.899,38.51,0.455,59.695,13.518,33.973,0.411,59.868,33.733,0.396,60.095,37.634,0.456,59.973,13.633,31.494,1.042,61.784,31.811,1.221,61.03,28.785,1.42,61.021,13.676,27.019,0.374,60.595,36.173,0.437,60.29,37.43,0.394,60.322,13.576,31.841,0.361,60.306,32.799,0.346,59.907,35.911,0.242,59.71,13.56,29.971,0.318,61.352,29.354,0.359,60.373,32.749,0.322,60.429,13.44,22.893,0.35,64.147,25.782,0.568,63.083,39.539,0.719,62.367,10.911,17.739,0.218,61.219,23.601,0.293,61.244,29.503,0.279,60.553,13.655,20.423,0.258,65.41,24.686,0.317,63.597,16.767,0.156,62.2,13.542,11.913,0.178,62.499,22.614,0.38,62.163,31.257,0.36,61.589,13.558,12.815,0.161,61.469,17.177,0.362,60.756,27.255,0.694,60.454,13.689,24.641,0.747,64.624,33.282,1.325,62.843,36.26,1.569,62.013,0.197,0.052,0.185,0.049,0.194,0.051,0.171,0.045,0.17,0.045,0.189,0.05,0.158,0.042,0.16,0.042,0.145,0.038,0.136,0.036,0.182,0.048,0.188,0.05,0.16,0.042,0.165,0.044,0.181,0.048,0.151,0.04,0.148,0.039,0.165,0.043,0.115,0.03,0.13,0.034,0.199,0.053,0.089,0.024,0.119,0.031,0.148,0.039,0.103,0.027,0.124,0.033,0.084,0.022,0.06,0.016,0.114,0.03,0.157,0.042,0.064,0.017,0.086,0.023,0.137,0.036,0.124,0.033,0.167,0.044,0.182,0.048,-1.102,-0.391,-0.627,-0.438,0.188,0.263,0.433,0.657,0.592,1.648,0.92,0.777,-0.249,0.488,0.099,0.786,0.755,0.187,0.016,0.061,0.001,0.003,0.001,0.005,0.003,0.011,0.001,0.005,0.002,0.009,0.002,0.008,0.003,0.012,-0.005,-0.02,0.015,0.055,0.004,0.016,0.011,0.042,0.007,0.025,0.009,0.032,0.003,0.011,-0.006,-0.021,-0.011,-0.043,-0.026,-0.098
