year,event_id,strip,logger_position,arrival_6in_min,arrival_12in_min,arrival_18in_min,arrival_order,expected_order,order_class,alt_arrival_6in_min,alt_arrival_12in_min,alt_arrival_18in_min,alt_arrival_order,alt_expected_order,alt_order_class,alt_before_start_depths,any_alt_before_start,all_alt_before_start,baseline_vwc_6in,baseline_vwc_12in,baseline_vwc_18in,elevated_18in_baseline_context,depth_profile_interpretation,arrival_6in_T_min,arrival_6in_M_min,arrival_6in_B_min,arrival_6in_logger_order_class,alt_arrival_6in_T_min,alt_arrival_6in_M_min,alt_arrival_6in_B_min,alt_arrival_6in_logger_order_class,arrival_12in_T_min,arrival_12in_M_min,arrival_12in_B_min,arrival_12in_logger_order_class,alt_arrival_12in_T_min,alt_arrival_12in_M_min,alt_arrival_12in_B_min,alt_arrival_12in_logger_order_class,arrival_18in_T_min,arrival_18in_M_min,arrival_18in_B_min,arrival_18in_logger_order_class,alt_arrival_18in_T_min,alt_arrival_18in_M_min,alt_arrival_18in_B_min,alt_arrival_18in_logger_order_class,any_bottom_before_top_or_middle,any_alt_bottom_before_top_or_middle,any_all_loggers_before_start
2023,2023-09-21_S1_S2_6dbb0789,S1,B,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,21.5195,25.611,32.429,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",8.0,188.0,,some_loggers_arrived_before_start,-37.0,233.0,,some_loggers_arrived_before_start,8.0,278.0,,some_loggers_arrived_before_start,-37.0,338.0,,some_loggers_arrived_before_start,,413.0,,some_loggers_arrived_before_start,-37.0,398.0,,some_loggers_arrived_before_start,False,False,False
2023,2023-09-21_S1_S2_6dbb0789,S1,M,188.0,278.0,413.0,6→12→18,True,expected,233.0,338.0,398.0,6→12→18,True,expected,,False,False,11.1065,14.695,28.534,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",8.0,188.0,,some_loggers_arrived_before_start,-37.0,233.0,,some_loggers_arrived_before_start,8.0,278.0,,some_loggers_arrived_before_start,-37.0,338.0,,some_loggers_arrived_before_start,,413.0,,some_loggers_arrived_before_start,-37.0,398.0,,some_loggers_arrived_before_start,False,False,False
2023,2023-09-21_S1_S2_6dbb0789,S1,T,8.0,8.0,,6→12,False,all_depths_arrived_before_start,-37.0,-37.0,-37.0,6→12→18,True,expected,"6,12,18",True,True,13.9095,13.85,16.741,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",8.0,188.0,,some_loggers_arrived_before_start,-37.0,233.0,,some_loggers_arrived_before_start,8.0,278.0,,some_loggers_arrived_before_start,-37.0,338.0,,some_loggers_arrived_before_start,,413.0,,some_loggers_arrived_before_start,-37.0,398.0,,some_loggers_arrived_before_start,False,False,False
2023,2023-09-21_S1_S2_6dbb0789,S2,B,68.0,53.0,38.0,18→12→6,False,12_before_6,113.0,53.0,38.0,18→12→6,False,12_before_6,,False,False,8.271,6.989,7.764,False,,143.0,53.0,68.0,bottom_before_top_or_middle,143.0,53.0,113.0,bottom_before_top_or_middle,128.0,53.0,53.0,bottom_before_top_or_middle,128.0,53.0,53.0,bottom_before_top_or_middle,128.0,38.0,38.0,bottom_before_top_or_middle,143.0,53.0,38.0,bottom_before_top_or_middle,True,True,False
2023,2023-09-21_S1_S2_6dbb0789,S2,M,53.0,53.0,38.0,18→6→12,False,18_before_12,53.0,53.0,53.0,6→12→18,True,expected,,False,False,12.092,12.001,20.451,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",143.0,53.0,68.0,bottom_before_top_or_middle,143.0,53.0,113.0,bottom_before_top_or_middle,128.0,53.0,53.0,bottom_before_top_or_middle,128.0,53.0,53.0,bottom_before_top_or_middle,128.0,38.0,38.0,bottom_before_top_or_middle,143.0,53.0,38.0,bottom_before_top_or_middle,True,True,False
2023,2023-09-21_S1_S2_6dbb0789,S2,T,143.0,128.0,128.0,12→18→6,False,12_before_6,143.0,128.0,143.0,12→6→18,False,12_before_6,,False,False,11.425,16.732,22.7665,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",143.0,53.0,68.0,bottom_before_top_or_middle,143.0,53.0,113.0,bottom_before_top_or_middle,128.0,53.0,53.0,bottom_before_top_or_middle,128.0,53.0,53.0,bottom_before_top_or_middle,128.0,38.0,38.0,bottom_before_top_or_middle,143.0,53.0,38.0,bottom_before_top_or_middle,True,True,False
2023,2023-09-22_S3_S4_157133f5,S3,B,160.0,160.0,190.0,6→12→18,True,expected,160.0,175.0,190.0,6→12→18,True,expected,,False,False,15.828,19.7255,13.342,False,,55.0,,160.0,missing_loggers,55.0,535.0,160.0,bottom_before_top_or_middle,55.0,,160.0,missing_loggers,55.0,535.0,175.0,bottom_before_top_or_middle,70.0,,190.0,missing_loggers,85.0,535.0,190.0,bottom_before_top_or_middle,False,True,False
2023,2023-09-22_S3_S4_157133f5,S3,M,,,,none,False,missing_depths,535.0,535.0,535.0,6→12→18,True,expected,,False,False,21.7845,23.811999999999998,24.8425,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",55.0,,160.0,missing_loggers,55.0,535.0,160.0,bottom_before_top_or_middle,55.0,,160.0,missing_loggers,55.0,535.0,175.0,bottom_before_top_or_middle,70.0,,190.0,missing_loggers,85.0,535.0,190.0,bottom_before_top_or_middle,False,True,False
2023,2023-09-22_S3_S4_157133f5,S3,T,55.0,55.0,70.0,6→12→18,True,expected,55.0,55.0,85.0,6→12→18,True,expected,,False,False,13.061,20.366,32.1015,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",55.0,,160.0,missing_loggers,55.0,535.0,160.0,bottom_before_top_or_middle,55.0,,160.0,missing_loggers,55.0,535.0,175.0,bottom_before_top_or_middle,70.0,,190.0,missing_loggers,85.0,535.0,190.0,bottom_before_top_or_middle,False,True,False
2023,2023-09-22_S3_S4_157133f5,S4,B,,,,none,False,missing_depths,235.0,385.0,445.0,6→12→18,True,expected,,False,False,,,,False,,10.0,235.0,,some_loggers_arrived_before_start,-5.0,235.0,235.0,expected,10.0,355.0,,missing_loggers,10.0,355.0,385.0,expected,10.0,400.0,,missing_loggers,10.0,400.0,445.0,expected,False,False,False
2023,2023-09-22_S3_S4_157133f5,S4,M,235.0,355.0,400.0,6→12→18,True,expected,235.0,355.0,400.0,6→12→18,True,expected,,False,False,9.521,14.459,20.4245,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",10.0,235.0,,some_loggers_arrived_before_start,-5.0,235.0,235.0,expected,10.0,355.0,,missing_loggers,10.0,355.0,385.0,expected,10.0,400.0,,missing_loggers,10.0,400.0,445.0,expected,False,False,False
2023,2023-09-22_S3_S4_157133f5,S4,T,10.0,10.0,10.0,6→12→18,True,expected,-5.0,10.0,10.0,6→12→18,True,expected,6,True,False,10.2125,18.201,26.0225,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",10.0,235.0,,some_loggers_arrived_before_start,-5.0,235.0,235.0,expected,10.0,355.0,,missing_loggers,10.0,355.0,385.0,expected,10.0,400.0,,missing_loggers,10.0,400.0,445.0,expected,False,False,False
